TIMESTAMP;ID;OBJECT;RSSI
2017/11/02 15:48:09.336;ed5db2070ac93626;ENTRANCE DOOR;-99
2017/11/02 15:48:14.526;ed5db2070ac93626;ENTRANCE DOOR;-99
2017/11/02 15:48:19.742;ed5db2070ac93626;ENTRANCE DOOR;-99
2017/11/02 15:48:24.986;ed5db2070ac93626;ENTRANCE DOOR;-99
2017/11/02 15:48:40.687;ed5db2070ac93626;ENTRANCE DOOR;-91
2017/11/02 15:48:45.955;ed5db2070ac93626;ENTRANCE DOOR;-87
2017/11/02 15:48:45.960;d895f89352efda14;WATER BOTTLE;-98
2017/11/02 15:48:51.163;ed5db2070ac93626;ENTRANCE DOOR;-79
2017/11/02 15:48:51.168;d895f89352efda14;WATER BOTTLE;-98
2017/11/02 15:48:56.239;ed5db2070ac93626;ENTRANCE DOOR;-79
2017/11/02 15:49:01.501;ed5db2070ac93626;ENTRANCE DOOR;-67
2017/11/02 15:49:06.694;ed5db2070ac93626;ENTRANCE DOOR;-77
2017/11/02 15:49:11.948;ed5db2070ac93626;ENTRANCE DOOR;-78
2017/11/02 15:49:17.153;ed5db2070ac93626;ENTRANCE DOOR;-91
2017/11/02 15:49:17.154;8108b9e0bcd42be1;WARDROBE DOOR;-100
2017/11/02 15:49:22.315;06099f1be94516d9;FOOD CUPBOARD;-86
2017/11/02 15:49:22.315;768a0ca423a37319;LAUNDRY BASKET;-87
2017/11/02 15:49:22.316;b141ab754dad1e55;FRIDGE;-88
2017/11/02 15:49:22.317;ed5db2070ac93626;ENTRANCE DOOR;-91
2017/11/02 15:49:22.317;6f9f4861f45eb83d;MEDICINE BOX;-98
2017/11/02 15:49:22.332;8108b9e0bcd42be1;WARDROBE DOOR;-100
2017/11/02 15:49:27.483;06099f1be94516d9;FOOD CUPBOARD;-86
2017/11/02 15:49:27.484;768a0ca423a37319;LAUNDRY BASKET;-87
2017/11/02 15:49:27.484;b141ab754dad1e55;FRIDGE;-88
2017/11/02 15:49:27.485;6f9f4861f45eb83d;MEDICINE BOX;-98
2017/11/02 15:49:38.011;d895f89352efda14;WATER BOTTLE;-81
2017/11/02 15:49:38.012;6f9f4861f45eb83d;MEDICINE BOX;-89
2017/11/02 15:49:43.321;d895f89352efda14;WATER BOTTLE;-81
2017/11/02 15:49:43.322;b141ab754dad1e55;FRIDGE;-88
2017/11/02 15:49:43.356;6f9f4861f45eb83d;MEDICINE BOX;-89
2017/11/02 15:49:43.357;06099f1be94516d9;FOOD CUPBOARD;-99
2017/11/02 15:49:48.741;b141ab754dad1e55;FRIDGE;-88
2017/11/02 15:49:48.746;06099f1be94516d9;FOOD CUPBOARD;-99
2017/11/02 15:49:54.075;b141ab754dad1e55;FRIDGE;-85
2017/11/02 15:49:54.075;06099f1be94516d9;FOOD CUPBOARD;-93
2017/11/02 15:49:54.076;6f9f4861f45eb83d;MEDICINE BOX;-100
2017/11/02 15:49:59.132;b141ab754dad1e55;FRIDGE;-85
2017/11/02 15:49:59.133;06099f1be94516d9;FOOD CUPBOARD;-93
2017/11/02 15:49:59.134;6f9f4861f45eb83d;MEDICINE BOX;-100
2017/11/02 15:50:04.484;b141ab754dad1e55;FRIDGE;-81
2017/11/02 15:50:04.485;06099f1be94516d9;FOOD CUPBOARD;-91
2017/11/02 15:50:09.634;b141ab754dad1e55;FRIDGE;-59
2017/11/02 15:50:09.635;d895f89352efda14;WATER BOTTLE;-88
2017/11/02 15:50:09.636;06099f1be94516d9;FOOD CUPBOARD;-91
2017/11/02 15:50:09.636;768a0ca423a37319;LAUNDRY BASKET;-92
2017/11/02 15:50:14.782;b141ab754dad1e55;FRIDGE;-80
2017/11/02 15:50:14.783;d895f89352efda14;WATER BOTTLE;-89
2017/11/02 15:50:14.784;06099f1be94516d9;FOOD CUPBOARD;-92
2017/11/02 15:50:14.784;768a0ca423a37319;LAUNDRY BASKET;-92
2017/11/02 15:50:20.058;b141ab754dad1e55;FRIDGE;-73
2017/11/02 15:50:20.059;d895f89352efda14;WATER BOTTLE;-85
2017/11/02 15:50:20.060;06099f1be94516d9;FOOD CUPBOARD;-92
2017/11/02 15:50:25.284;b141ab754dad1e55;FRIDGE;-69
2017/11/02 15:50:25.316;06099f1be94516d9;FOOD CUPBOARD;-74
2017/11/02 15:50:25.317;d895f89352efda14;WATER BOTTLE;-90
2017/11/02 15:50:30.712;b141ab754dad1e55;FRIDGE;-69
2017/11/02 15:50:30.713;06099f1be94516d9;FOOD CUPBOARD;-74
2017/11/02 15:50:32.685;b141ab754dad1e55;FRIDGE;-69
2017/11/02 15:50:32.686;06099f1be94516d9;FOOD CUPBOARD;-74
2017/11/02 15:50:40.625;8108b9e0bcd42be1;WARDROBE DOOR;-86
2017/11/02 15:50:40.626;fc0a68ebcdb1ab7c;PYJAMAS DRAWER;-101
2017/11/02 15:50:45.916;8108b9e0bcd42be1;WARDROBE DOOR;-86
2017/11/02 15:50:45.917;6f9f4861f45eb83d;MEDICINE BOX;-97
2017/11/02 15:50:45.917;fc0a68ebcdb1ab7c;PYJAMAS DRAWER;-101
2017/11/02 15:50:48.610;6f9f4861f45eb83d;MEDICINE BOX;-79
2017/11/02 15:50:48.611;d895f89352efda14;WATER BOTTLE;-82
2017/11/02 15:50:48.612;768a0ca423a37319;LAUNDRY BASKET;-82
2017/11/02 15:50:48.612;8108b9e0bcd42be1;WARDROBE DOOR;-86
2017/11/02 15:50:53.768;6f9f4861f45eb83d;MEDICINE BOX;-79
2017/11/02 15:50:53.772;d895f89352efda14;WATER BOTTLE;-82
2017/11/02 15:50:53.773;768a0ca423a37319;LAUNDRY BASKET;-82
2017/11/02 15:50:55.547;6f9f4861f45eb83d;MEDICINE BOX;-79
2017/11/02 15:50:55.547;d895f89352efda14;WATER BOTTLE;-82
2017/11/02 15:50:55.548;768a0ca423a37319;LAUNDRY BASKET;-82
2017/11/02 15:50:55.549;b141ab754dad1e55;FRIDGE;-88
2017/11/02 15:51:00.703;b141ab754dad1e55;FRIDGE;-88
2017/11/02 15:51:02.514;b141ab754dad1e55;FRIDGE;-88
2017/11/02 15:51:07.796;b141ab754dad1e55;FRIDGE;-80
2017/11/02 15:51:07.798;768a0ca423a37319;LAUNDRY BASKET;-80
