TIMESTAMP;DEVICE;CAPACITANCE
2017/11/02 16:04:56;04,07;10.00,55.00,22.00,30.00,-1.00,0.00,0.00,-1.00
2017/11/02 16:04:56;04,07;10.00,62.00,25.00,23.00,-2.00,0.00,0.00,-1.00
2017/11/02 16:04:56;04,07;10.00,64.00,23.00,31.00,0.00,2.00,1.00,-1.00
2017/11/02 16:04:56;04,08;-1.00,-2.00,-2.00,-2.00,-1.00,-1.00,-3.00,-2.00
2017/11/02 16:04:56;04,07;10.00,63.00,27.00,24.00,0.00,2.00,0.00,-1.00
2017/11/02 16:04:56;04,07;9.00,54.00,23.00,27.00,-1.00,-1.00,0.00,-1.00
2017/11/02 16:04:57;04,07;9.00,61.00,25.00,29.00,-1.00,0.00,0.00,-1.00
2017/11/02 16:04:57;04,08;-1.00,-1.00,-2.00,-2.00,-1.00,-1.00,-2.00,-1.00
2017/11/02 16:04:57;04,07;9.00,67.00,23.00,25.00,0.00,0.00,0.00,-1.00
2017/11/02 16:04:57;04,07;9.00,64.00,27.00,28.00,-1.00,1.00,0.00,-1.00
2017/11/02 16:04:57;04,07;9.00,64.00,20.00,27.00,0.00,1.00,0.00,-1.00
2017/11/02 16:04:57;04,08;-1.00,0.00,-1.00,-3.00,-1.00,-1.00,-2.00,-1.00
2017/11/02 16:04:57;04,07;10.00,56.00,26.00,25.00,0.00,1.00,0.00,-1.00
2017/11/02 16:04:57;04,07;11.00,59.00,19.00,31.00,0.00,0.00,0.00,-1.00
2017/11/02 16:04:57;04,07;10.00,60.00,23.00,23.00,-2.00,0.00,0.00,-1.00
2017/11/02 16:04:57;04,08;-2.00,0.00,-1.00,0.00,-1.00,-1.00,-2.00,-1.00
2017/11/02 16:04:58;04,07;11.00,61.00,23.00,26.00,-1.00,1.00,0.00,-1.00
2017/11/02 16:04:58;04,07;12.00,58.00,24.00,21.00,0.00,2.00,0.00,-2.00
2017/11/02 16:04:58;04,07;11.00,56.00,22.00,29.00,0.00,1.00,0.00,-1.00
2017/11/02 16:04:58;04,07;9.00,60.00,22.00,22.00,0.00,-1.00,-1.00,0.00
2017/11/02 16:04:58;04,07;9.00,55.00,25.00,21.00,0.00,-1.00,-1.00,0.00
2017/11/02 16:04:58;04,07;9.00,64.00,25.00,19.00,0.00,1.00,0.00,0.00
2017/11/02 16:04:58;04,07;10.00,57.00,21.00,25.00,0.00,-1.00,-1.00,0.00
2017/11/02 16:04:58;04,07;9.00,59.00,21.00,23.00,1.00,0.00,-1.00,0.00
2017/11/02 16:04:59;04,07;10.00,66.00,24.00,29.00,0.00,0.00,-1.00,0.00
2017/11/02 16:04:59;04,07;10.00,60.00,19.00,28.00,1.00,0.00,-1.00,0.00
2017/11/02 16:04:59;04,07;8.00,62.00,25.00,24.00,1.00,1.00,0.00,0.00
2017/11/02 16:04:59;04,07;9.00,61.00,25.00,22.00,0.00,0.00,-1.00,0.00
2017/11/02 16:04:59;04,07;9.00,64.00,23.00,24.00,1.00,-1.00,-1.00,0.00
2017/11/02 16:04:59;04,07;10.00,60.00,22.00,23.00,0.00,-1.00,-1.00,0.00
2017/11/02 16:04:59;04,07;10.00,61.00,22.00,26.00,1.00,1.00,-1.00,0.00
2017/11/02 16:05:00;04,07;8.00,63.00,21.00,29.00,0.00,0.00,-1.00,-1.00
2017/11/02 16:05:01;04,07;9.00,60.00,23.00,27.00,1.00,-2.00,-1.00,0.00
2017/11/02 16:05:01;04,07;9.00,65.00,23.00,32.00,1.00,0.00,0.00,0.00
2017/11/02 16:05:01;04,07;9.00,63.00,24.00,23.00,0.00,0.00,-1.00,0.00
2017/11/02 16:05:01;04,07;6.00,68.00,26.00,30.00,1.00,-1.00,-1.00,0.00
2017/11/02 16:05:01;04,07;7.00,58.00,21.00,29.00,1.00,1.00,0.00,0.00
2017/11/02 16:05:01;04,07;7.00,56.00,26.00,22.00,-1.00,-2.00,1.00,-1.00
2017/11/02 16:05:01;04,07;7.00,61.00,21.00,28.00,0.00,-2.00,0.00,-1.00
2017/11/02 16:05:01;04,07;7.00,58.00,25.00,24.00,-1.00,-1.00,0.00,-1.00
2017/11/02 16:05:02;04,07;10.00,52.00,20.00,20.00,-1.00,-2.00,0.00,-1.00
2017/11/02 16:05:02;04,07;7.00,60.00,25.00,24.00,-1.00,-2.00,0.00,-1.00
2017/11/02 16:05:02;04,07;7.00,57.00,23.00,31.00,0.00,0.00,0.00,-1.00
2017/11/02 16:05:02;04,07;6.00,68.00,23.00,30.00,0.00,0.00,0.00,-1.00
2017/11/02 16:05:02;04,07;7.00,61.00,25.00,21.00,-1.00,-3.00,0.00,-1.00
2017/11/02 16:05:02;04,07;7.00,65.00,27.00,25.00,0.00,0.00,0.00,-1.00
2017/11/02 16:05:02;04,07;6.00,70.00,21.00,28.00,0.00,-1.00,0.00,-1.00
2017/11/02 16:05:03;04,07;8.00,59.00,25.00,28.00,0.00,-1.00,1.00,-1.00
2017/11/02 16:05:03;04,07;6.00,57.00,25.00,36.00,0.00,-2.00,0.00,-1.00
2017/11/02 16:05:03;04,07;6.00,59.00,22.00,39.00,0.00,-1.00,1.00,-1.00
2017/11/02 16:05:03;04,07;7.00,58.00,27.00,36.00,0.00,0.00,0.00,-1.00
2017/11/02 16:05:05;04,07;5.00,58.00,23.00,32.00,0.00,0.00,-1.00,0.00
2017/11/02 16:05:05;04,07;7.00,57.00,26.00,36.00,1.00,0.00,-1.00,0.00
2017/11/02 16:05:05;04,07;10.00,54.00,21.00,29.00,1.00,0.00,-1.00,0.00
2017/11/02 16:05:05;04,07;9.00,63.00,27.00,27.00,1.00,0.00,-1.00,0.00
2017/11/02 16:05:05;04,07;9.00,55.00,23.00,29.00,1.00,1.00,-1.00,0.00
2017/11/02 16:05:06;04,07;9.00,61.00,26.00,27.00,1.00,1.00,-1.00,0.00
2017/11/02 16:05:07;04,07;6.00,63.00,26.00,19.00,1.00,0.00,-1.00,0.00
2017/11/02 16:05:07;04,07;7.00,80.00,9.00,9.00,0.00,0.00,0.00,0.00
2017/11/02 16:05:07;04,07;13.00,75.00,-3.00,3.00,0.00,-1.00,-1.00,0.00
2017/11/02 16:05:08;04,07;27.00,21.00,-7.00,-6.00,12.00,3.00,3.00,5.00
2017/11/02 16:05:08;04,07;3.00,57.00,0.00,-5.00,4.00,0.00,6.00,26.00
2017/11/02 16:05:08;04,07;3.00,63.00,6.00,-3.00,1.00,-2.00,2.00,9.00
2017/11/02 16:05:08;04,07;3.00,62.00,9.00,-2.00,0.00,-2.00,1.00,4.00
2017/11/02 16:05:08;04,07;4.00,47.00,12.00,0.00,0.00,-2.00,-3.00,40.00
2017/11/02 16:05:08;04,07;5.00,-18.00,8.00,0.00,0.00,-1.00,4.00,59.00
2017/11/02 16:05:08;04,07;1.00,-30.00,8.00,0.00,0.00,0.00,5.00,59.00
2017/11/02 16:05:08;04,08;0.00,0.00,-1.00,1.00,7.00,0.00,0.00,-2.00
2017/11/02 16:05:09;04,07;-4.00,-20.00,4.00,0.00,4.00,7.00,10.00,61.00
2017/11/02 16:05:09;04,07;-4.00,-14.00,3.00,0.00,2.00,21.00,17.00,24.00
2017/11/02 16:05:09;04,08;0.00,0.00,-1.00,0.00,3.00,-1.00,0.00,0.00
2017/11/02 16:05:09;03,06;12.00,17.00,0.00,0.00,0.00,-1.00,-1.00,-1.00
2017/11/02 16:05:09;04,07;-4.00,-4.00,2.00,0.00,-1.00,16.00,10.00,14.00
2017/11/02 16:05:09;04,07;-4.00,-1.00,2.00,0.00,0.00,26.00,7.00,0.00
2017/11/02 16:05:09;04,08;0.00,-1.00,-2.00,0.00,-3.00,-3.00,0.00,1.00
