TIMESTAMP;ID;OBJECT;RSSI
2017/11/15 12:23:12.197;472c18626db5d102;BED;-93
2017/11/15 12:23:17.552;472c18626db5d102;BED;-80
2017/11/15 12:23:17.553;fc0a68ebcdb1ab7c;PYJAMAS DRAWER;-99
2017/11/15 12:23:22.780;472c18626db5d102;BED;-70
2017/11/15 12:23:22.782;fc0a68ebcdb1ab7c;PYJAMAS DRAWER;-99
2017/11/15 12:23:27.850;472c18626db5d102;BED;-70
2017/11/15 12:23:33.140;472c18626db5d102;BED;-72
2017/11/15 12:23:38.285;472c18626db5d102;BED;-74
2017/11/15 12:23:43.501;472c18626db5d102;BED;-74
2017/11/15 12:23:48.676;472c18626db5d102;BED;-74
2017/11/15 12:23:48.676;fc0a68ebcdb1ab7c;PYJAMAS DRAWER;-93
2017/11/15 12:23:48.677;8108b9e0bcd42be1;WARDROBE DOOR;-98
2017/11/15 12:23:53.970;fc0a68ebcdb1ab7c;PYJAMAS DRAWER;-93
2017/11/15 12:23:53.971;472c18626db5d102;BED;-93
2017/11/15 12:23:53.985;8108b9e0bcd42be1;WARDROBE DOOR;-94
2017/11/15 12:23:59.138;472c18626db5d102;BED;-93
2017/11/15 12:23:59.139;8108b9e0bcd42be1;WARDROBE DOOR;-94
2017/11/15 12:24:04.457;472c18626db5d102;BED;-92
2017/11/15 12:24:09.728;472c18626db5d102;BED;-92
2017/11/15 12:24:15.021;d895f89352efda14;WATER BOTTLE;-101
2017/11/15 12:24:20.329;d895f89352efda14;WATER BOTTLE;-101
2017/11/15 12:24:41.131;768a0ca423a37319;LAUNDRY BASKET;-98
2017/11/15 12:24:46.291;b3a04300d937b129;BATHROOM TAP;-89
2017/11/15 12:24:46.297;768a0ca423a37319;LAUNDRY BASKET;-98
2017/11/15 12:24:51.494;b924c01610110ab4;TOOTHBRUSH;-81
2017/11/15 12:24:51.495;b3a04300d937b129;BATHROOM TAP;-89
2017/11/15 12:24:56.641;b924c01610110ab4;TOOTHBRUSH;-81
2017/11/15 12:25:07.058;768a0ca423a37319;LAUNDRY BASKET;-96
2017/11/15 12:25:12.308;b924c01610110ab4;TOOTHBRUSH;-81
2017/11/15 12:25:12.309;768a0ca423a37319;LAUNDRY BASKET;-96
2017/11/15 12:25:17.435;b924c01610110ab4;TOOTHBRUSH;-81
2017/11/15 12:25:38.501;b141ab754dad1e55;FRIDGE;-90
2017/11/15 12:25:38.501;768a0ca423a37319;LAUNDRY BASKET;-93
2017/11/15 12:25:38.502;b924c01610110ab4;TOOTHBRUSH;-95
2017/11/15 12:25:38.512;b3a04300d937b129;BATHROOM TAP;-96
2017/11/15 12:25:38.513;d895f89352efda14;WATER BOTTLE;-100
2017/11/15 12:25:43.719;b924c01610110ab4;TOOTHBRUSH;-76
2017/11/15 12:25:43.720;b3a04300d937b129;BATHROOM TAP;-89
2017/11/15 12:25:43.721;b141ab754dad1e55;FRIDGE;-90
2017/11/15 12:25:43.722;768a0ca423a37319;LAUNDRY BASKET;-93
2017/11/15 12:25:43.722;d895f89352efda14;WATER BOTTLE;-100
2017/11/15 12:25:48.927;b3a04300d937b129;BATHROOM TAP;-67
2017/11/15 12:25:48.927;b924c01610110ab4;TOOTHBRUSH;-76
2017/11/15 12:25:54.079;b3a04300d937b129;BATHROOM TAP;-67
2017/11/15 12:25:54.082;b924c01610110ab4;TOOTHBRUSH;-89
2017/11/15 12:25:59.418;b3a04300d937b129;BATHROOM TAP;-78
2017/11/15 12:25:59.425;b924c01610110ab4;TOOTHBRUSH;-89
2017/11/15 12:26:04.548;b3a04300d937b129;BATHROOM TAP;-78
2017/11/15 12:26:09.909;768a0ca423a37319;LAUNDRY BASKET;-77
2017/11/15 12:26:20.254;b924c01610110ab4;TOOTHBRUSH;-94
2017/11/15 12:26:25.691;b924c01610110ab4;TOOTHBRUSH;-77
2017/11/15 12:26:41.924;b141ab754dad1e55;FRIDGE;-83
2017/11/15 12:26:47.080;b141ab754dad1e55;FRIDGE;-83
2017/11/15 12:26:52.273;b141ab754dad1e55;FRIDGE;-72
2017/11/15 12:26:52.274;06099f1be94516d9;FOOD CUPBOARD;-77
