TIMESTAMP;DEVICE;CAPACITANCE
2017/11/15 12:24:42;01,07;0.00,-1.00,0.00,1.00,1.00,-2.00,13.00,1.00 
2017/11/15 12:24:42;01,07;0.00,0.00,-1.00,-1.00,-1.00,0.00,-1.00,0.00 
2017/11/15 12:24:43;01,07;0.00,-1.00,-2.00,0.00,0.00,1.00,0.00,-2.00 
2017/11/15 12:24:43;01,07;2.00,0.00,-2.00,-1.00,0.00,0.00,1.00,-2.00 
2017/11/15 12:24:44;01,07;1.00,0.00,-2.00,1.00,1.00,-3.00,5.00,1.00 
2017/11/15 12:24:44;01,07;1.00,0.00,-2.00,-1.00,-1.00,-1.00,10.00,1.00 
2017/11/15 12:24:44;01,07;1.00,0.00,-2.00,0.00,0.00,0.00,5.00,2.00 
2017/11/15 12:24:45;01,07;1.00,0.00,-2.00,0.00,1.00,1.00,1.00,0.00 
2017/11/15 12:24:45;01,07;0.00,1.00,-1.00,-1.00,1.00,1.00,-1.00,0.00 
2017/11/15 12:24:45;01,07;1.00,-1.00,-2.00,0.00,0.00,0.00,-1.00,-3.00 
2017/11/15 12:24:46;01,07;0.00,-1.00,0.00,-1.00,0.00,0.00,0.00,-1.00 
2017/11/15 12:24:46;01,07;0.00,-1.00,0.00,-1.00,1.00,-1.00,0.00,2.00 
2017/11/15 12:24:50;01,07;-1.00,0.00,-1.00,1.00,1.00,1.00,10.00,2.00 
2017/11/15 12:24:50;01,07;0.00,0.00,-1.00,0.00,0.00,-1.00,2.00,1.00 
2017/11/15 12:24:50;01,07;-1.00,0.00,-2.00,0.00,0.00,-2.00,4.00,1.00 
2017/11/15 12:24:51;01,07;0.00,0.00,-2.00,0.00,-2.00,-3.00,4.00,-3.00 
2017/11/15 12:24:53;01,07;-2.00,0.00,-1.00,0.00,1.00,-3.00,-1.00,-1.00 
2017/11/15 12:24:53;01,07;-2.00,0.00,-1.00,-1.00,-1.00,-3.00,-1.00,-2.00 
2017/11/15 12:24:54;01,07;-2.00,1.00,-1.00,0.00,0.00,-3.00,-1.00,-2.00 
2017/11/15 12:25:01;04,02;-1.00,-5.00,-1.00,0.00,-1.00,0.00,-2.00,0.00 
2017/11/15 12:25:01;04,02;-1.00,-5.00,-1.00,0.00,-1.00,-1.00,-2.00,0.00 
2017/11/15 12:25:01;04,02;-2.00,-6.00,-1.00,0.00,-1.00,-1.00,0.00,0.00 
2017/11/15 12:25:02;04,02;-1.00,-5.00,-1.00,0.00,0.00,-1.00,0.00,0.00 
2017/11/15 12:25:07;02,05;-2.00,-2.00,-1.00,-1.00,-2.00,-1.00,-1.00,-2.00 
2017/11/15 12:25:08;02,05;-2.00,-1.00,-1.00,-1.00,-2.00,-1.00,-1.00,-1.00 
2017/11/15 12:25:08;02,05;-1.00,-1.00,-2.00,-1.00,-1.00,-1.00,-1.00,-1.00 
