TIMESTAMP;OBJECT;STATE;HABITANT
2017/11/15 12:24:15.0;SM4;No movement;Mario
2017/11/15 12:24:17.0;SM4;Movement;Mario
2017/11/15 12:24:32.0;SM4;No movement;Mario
2017/11/15 12:25:03.0;SM4;Movement;Mario
2017/11/15 12:25:11.0;C14;Pressure;Mario
2017/11/15 12:25:12.0;C14;No Pressure;Mario
2017/11/15 12:25:14.0;C14;Pressure;Mario
2017/11/15 12:25:38.0;SM4;No movement;Mario
2017/11/15 12:25:38.0;D07;Open;Mario
2017/11/15 12:25:53.0;C10;Open;Mario
2017/11/15 12:25:57.0;D07;Close;Mario
2017/11/15 12:26:52.0;SM4;Movement;Mario
2017/11/15 12:26:59.0;C09;Open;Mario
2017/11/15 12:27:02.0;SM4;No movement;Mario
2017/11/15 12:27:14.0;SM3;No movement;Mario
2017/11/15 12:27:16.0;SM3;Movement;Mario
2017/11/15 12:27:21.0;C09;Close;Mario
2017/11/15 12:27:51.0;SM1;Movement;Mario
2017/11/15 12:27:56.0;D04;Open;Mario
2017/11/15 12:28:02.0;D04;Close;Mario
2017/11/15 12:28:08.0;D01;Open;Mario
2017/11/15 12:28:17.0;D01;Close;Mario
2017/11/15 12:28:18.0;D10;Open;Mario
2017/11/15 12:28:33.0;D10;Close;Mario
2017/11/15 12:28:42.0;D02;Open;Mario
2017/11/15 12:28:44.0;D02;Close;Mario
2017/11/15 12:28:51.0;SM1;No movement;Mario
2017/11/15 12:28:54.0;SM1;Movement;Mario
2017/11/15 12:29:04.0;SM1;No movement;Mario
2017/11/15 12:29:49.0;SM1;Movement;Mario
2017/11/15 12:29:59.0;SM1;No movement;Mario
2017/11/15 12:30:11.0;D02;Open;Mario
2017/11/15 12:30:19.0;D02;Close;Mario
2017/11/15 12:30:25.0;SM1;Movement;Mario
2017/11/15 12:30:27.0;D01;Open;Mario
2017/11/15 12:30:41.0;D01;Close;Mario
2017/11/15 12:31:15.0;SM1;No movement;Mario
2017/11/15 12:32:15.0;SM1;No movement;Mario
2017/11/15 12:33:11.0;SM1;Movement;Mario
2017/11/15 12:33:22.0;SM1;No movement;Mario
2017/11/15 12:33:42.0;SM1;Movement;Mario
2017/11/15 12:33:57.0;SM1;No movement;Mario
2017/11/15 12:34:17.0;SM1;Movement;Mario
2017/11/15 12:34:27.0;SM1;No movement;Mario
2017/11/15 12:35:12.0;SM1;Movement;Mario
2017/11/15 12:35:22.0;SM1;No movement;Mario
2017/11/15 12:35:29.0;SM1;Movement;Mario
2017/11/15 12:35:39.0;SM1;No movement;Mario
2017/11/15 12:36:02.0;SM1;Movement;Mario
2017/11/15 12:36:50.0;SM4;No movement;Mario
2017/11/15 12:37:02.0;SM3;No movement;Mario
2017/11/15 12:37:16.0;SM4;Movement;Mario
2017/11/15 12:37:27.0;SM4;No movement;Mario
2017/11/15 12:37:27.0;SM3;Movement;Mario
2017/11/15 12:37:33.0;C09;Open;Mario
2017/11/15 12:37:45.0;C09;Close;Mario
2017/11/15 12:38:07.0;SM3;No movement;Mario
2017/11/15 12:38:22.0;SM4;No movement;Mario
2017/11/15 12:38:26.0;SM4;Movement;Mario
2017/11/15 12:38:28.0;D03;Open;Mario
2017/11/15 12:38:59.0;SM4;No movement;Mario
2017/11/15 12:38:59.0;SM4;Movement;Mario
2017/11/15 12:39:07.0;C13;Open;Mario
2017/11/15 12:39:19.0;SM1;Movement;Mario
2017/11/15 12:39:27.0;SM4;No movement;Mario
2017/11/15 12:39:34.0;SM1;No movement;Mario
2017/11/15 12:39:35.0;SM1;Movement;Mario
2017/11/15 12:39:45.0;SM4;Movement;Mario
2017/11/15 12:39:48.0;D03;Close;Mario
2017/11/15 12:39:50.0;SM1;No movement;Mario
2017/11/15 12:40:09.0;SM4;No movement;Mario
2017/11/15 12:40:40.0;M01;Open;Mario
2017/11/15 12:40:47.0;M01;Close;Mario
2017/11/15 13:13:04.0;M01;Open;Mario
2017/11/15 13:13:13.0;M01;Close;Mario
