TIMESTAMP;ID;OBJECT;RSSI
2017/11/15 16:54:41.972;ed5db2070ac93626;ENTRANCE DOOR;-98
2017/11/15 16:54:49.896;ed5db2070ac93626;ENTRANCE DOOR;-98
2017/11/15 16:55:00.429;ed5db2070ac93626;ENTRANCE DOOR;-88
2017/11/15 16:55:05.965;ed5db2070ac93626;ENTRANCE DOOR;-86
2017/11/15 16:55:12.133;ed5db2070ac93626;ENTRANCE DOOR;-73
2017/11/15 16:55:18.519;ed5db2070ac93626;ENTRANCE DOOR;-62
2017/11/15 16:55:23.570;ed5db2070ac93626;ENTRANCE DOOR;-62
2017/11/15 16:55:28.804;ed5db2070ac93626;ENTRANCE DOOR;-89
2017/11/15 16:55:33.992;ed5db2070ac93626;ENTRANCE DOOR;-89
2017/11/15 16:55:47.126;b141ab754dad1e55;FRIDGE;-68
2017/11/15 16:55:52.289;b141ab754dad1e55;FRIDGE;-68
2017/11/15 16:56:02.592;768a0ca423a37319;LAUNDRY BASKET;-90
2017/11/15 16:56:09.375;768a0ca423a37319;LAUNDRY BASKET;-90
2017/11/15 16:56:09.376;b141ab754dad1e55;FRIDGE;-95
2017/11/15 16:56:14.899;a909c2973133b421;POT DRAWER;-94
2017/11/15 16:56:14.900;b141ab754dad1e55;FRIDGE;-95
2017/11/15 16:56:14.901;ed5db2070ac93626;ENTRANCE DOOR;-97
2017/11/15 16:56:23.403;ed5db2070ac93626;ENTRANCE DOOR;-97
2017/11/15 16:56:28.666;b141ab754dad1e55;FRIDGE;-73
2017/11/15 16:56:28.667;06099f1be94516d9;FOOD CUPBOARD;-84
2017/11/15 16:56:28.668;d895f89352efda14;WATER BOTTLE;-86
2017/11/15 16:56:34.001;06099f1be94516d9;FOOD CUPBOARD;-71
2017/11/15 16:56:34.002;b141ab754dad1e55;FRIDGE;-87
2017/11/15 16:56:34.007;d895f89352efda14;WATER BOTTLE;-92
2017/11/15 16:56:39.292;b141ab754dad1e55;FRIDGE;-73
2017/11/15 16:56:39.297;06099f1be94516d9;FOOD CUPBOARD;-83
2017/11/15 16:56:39.297;d895f89352efda14;WATER BOTTLE;-92
