TIMESTAMP;OBJECT;STATE;HABITANT
2017/11/15 16:56:16.0;M01;Open;Mario
2017/11/15 16:56:25.0;M01;Close;Mario
2017/11/15 16:57:38.0;SM1;No movement;Mario
2017/11/15 16:57:39.0;SM1;Movement;Mario
2017/11/15 16:57:54.0;SM1;No movement;Mario
2017/11/15 16:57:55.0;SM1;Movement;Mario
2017/11/15 16:58:05.0;SM1;No movement;Mario
2017/11/15 16:58:08.0;SM1;Movement;Mario
2017/11/15 16:58:09.0;C04;Open;Mario
2017/11/15 16:58:36.0;C04;Close;Mario
2017/11/15 16:58:38.0;D08;Open;Mario
2017/11/15 16:58:46.0;D08;Close;Mario
2017/11/15 16:58:48.0;D10;Open;Mario
2017/11/15 16:59:08.0;SM1;No movement;Mario
2017/11/15 16:59:08.0;D10;Close;Mario
2017/11/15 16:59:10.0;SM1;Movement;Mario
2017/11/15 16:59:11.0;D04;Open;Mario
2017/11/15 16:59:17.0;D04;Close;Mario
2017/11/15 16:59:20.0;D01;Open;Mario
2017/11/15 16:59:30.0;SM1;No movement;Mario
2017/11/15 16:59:31.0;SM1;Movement;Mario
2017/11/15 16:59:35.0;D01;Close;Mario
2017/11/15 16:59:51.0;SM1;No movement;Mario
2017/11/15 16:59:55.0;SM1;Movement;Mario
2017/11/15 17:00:08.0;SM1;No movement;Mario
2017/11/15 17:00:11.0;SM1;Movement;Mario
2017/11/15 17:00:17.0;SM1;No movement;Mario
2017/11/15 17:00:47.0;SM1;Movement;Mario
2017/11/15 17:01:07.0;SM1;No movement;Mario
2017/11/15 17:01:22.0;SM1;Movement;Mario
2017/11/15 17:02:32.0;SM1;No movement;Mario
2017/11/15 17:03:06.0;SM1;Movement;Mario
2017/11/15 17:03:16.0;SM1;No movement;Mario
2017/11/15 17:03:33.0;SM1;Movement;Mario
2017/11/15 17:03:43.0;SM1;No movement;Mario
2017/11/15 17:04:32.0;SM1;Movement;Mario
2017/11/15 17:04:57.0;SM1;No movement;Mario
2017/11/15 17:05:10.0;SM1;Movement;Mario
2017/11/15 17:05:30.0;SM1;No movement;Mario
2017/11/15 17:05:42.0;SM1;Movement;Mario
2017/11/15 17:06:25.0;D04;Open;Mario
2017/11/15 17:06:27.0;D04;Close;Mario
2017/11/15 17:06:30.0;C05;Open;Mario
2017/11/15 17:06:45.0;C05;Close;Mario
2017/11/15 17:06:53.0;C01;Open;Mario
2017/11/15 17:07:02.0;C01;Close;Mario
2017/11/15 17:07:49.0;C08;Open;Mario
2017/11/15 17:07:51.0;SM1;No movement;Mario
2017/11/15 17:07:57.0;C08;Close;Mario
2017/11/15 17:08:11.0;SM4;Movement;Mario
2017/11/15 17:08:21.0;SM4;No movement;Mario
2017/11/15 17:08:22.0;M01;Open;Mario
2017/11/15 17:08:33.0;M01;Close;Mario
2017/11/15 17:08:47.0;SM1;Movement;Mario
2017/11/15 17:09:35.0;SM3;No movement;Mario
2017/11/15 17:10:00.0;SM3;Movement;Mario
2017/11/15 17:10:05.0;C09;Open;Mario
2017/11/15 17:10:15.0;SM3;No movement;Mario
2017/11/15 17:10:16.0;SM3;Movement;Mario
2017/11/15 17:10:33.0;C09;Close;Mario
2017/11/15 17:11:01.0;SM3;No movement;Mario
2017/11/15 17:11:19.0;SM4;No movement;Mario
2017/11/15 17:11:25.0;D03;Open;Mario
2017/11/15 17:11:25.0;SM4;Movement;Mario
2017/11/15 17:11:31.0;C13;Close;Mario
2017/11/15 17:11:55.0;C13;Open;Mario
2017/11/15 17:12:09.0;D03;Close;Mario
2017/11/15 17:12:16.0;SM1;Movement;Mario
2017/11/15 17:12:25.0;SM4;No movement;Mario
2017/11/15 17:12:31.0;SM1;No movement;Mario
2017/11/15 17:12:36.0;SM1;Movement;Mario
2017/11/15 17:12:49.0;SM4;Movement;Mario
2017/11/15 17:13:14.0;C14;No Pressure;Mario
2017/11/15 17:13:15.0;C14;Pressure;Mario
2017/11/15 17:13:16.0;C13;Close;Mario
2017/11/15 17:13:18.0;C14;No Pressure;Mario
2017/11/15 17:13:19.0;C14;No Pressure;Mario
2017/11/15 17:13:22.0;C14;No Pressure;Mario
2017/11/15 17:13:23.0;C14;Pressure;Mario
2017/11/15 17:13:24.0;C14;No Pressure;Mario
2017/11/15 17:13:25.0;C14;No Pressure;Mario
2017/11/15 17:13:28.0;C14;Pressure;Mario
2017/11/15 17:13:30.0;C14;No Pressure;Mario
2017/11/15 17:14:32.0;C14;No Pressure;Mario
