TIMESTAMP;X;Y;Z
2017/11/10 12:26:29.275;-3.0367126;-14.530823;1.0929718
2017/11/10 12:26:29.295;-1.7774963;-18.066864;2.011795
2017/11/10 12:26:29.314;-1.0276794;-13.955963;0.44789124
2017/11/10 12:26:29.335;-2.4023438;-6.7243958;0.059890747
2017/11/10 12:26:29.354;-8.267578;-5.1331177;0.09440613
2017/11/10 12:26:29.372;-9.587494;-6.5434875;-1.7170563
2017/11/10 12:26:29.394;-4.2542725;-7.295685;-0.88035583
2017/11/10 12:26:29.413;-2.4201965;-7.2028503;0.6478424
2017/11/10 12:26:29.434;-4.154297;-6.9398193;1.8856354
2017/11/10 12:26:29.453;-4.842224;-6.6398926;2.499771
2017/11/10 12:26:29.472;-4.0412292;-7.13501;3.082962
2017/11/10 12:26:29.493;-4.964813;-8.443024;3.4138336
2017/11/10 12:26:29.512;-6.35495;-8.797699;3.6268768
2017/11/10 12:26:29.532;-6.766754;-8.632263;4.0208282
2017/11/10 12:26:29.554;-5.6194153;-7.603943;4.5040436
2017/11/10 12:26:29.572;-4.006714;-6.013855;4.924179
2017/11/10 12:26:29.592;-2.993866;-5.2426147;5.1884003
2017/11/10 12:26:29.612;-3.1105042;-4.949829;5.406204
2017/11/10 12:26:29.631;-3.9829102;-5.0355225;4.955124
2017/11/10 12:26:29.650;-4.553009;-5.2973633;4.167221
2017/11/10 12:26:29.671;-4.123352;-5.848419;3.2448273
2017/11/10 12:26:29.691;-3.436615;-7.064789;3.0722504
2017/11/10 12:26:29.711;-3.9138794;-8.55014;3.2281647
2017/11/10 12:26:29.731;-4.602997;-9.449921;3.6244965
2017/11/10 12:26:29.750;-4.3947144;-9.219025;4.0410614
2017/11/10 12:26:29.770;-3.1640625;-7.8657837;4.5361786
2017/11/10 12:26:29.790;-2.4344788;-6.8945923;5.2360077
2017/11/10 12:26:29.810;-2.2142944;-7.0826416;6.335739
2017/11/10 12:26:29.830;-1.5097046;-7.1195374;6.9677277
2017/11/10 12:26:29.849;-0.7098999;-7.2052307;7.36644
2017/11/10 12:26:29.869;-0.56707764;-7.1980896;7.0486603
2017/11/10 12:26:29.891;-0.41830444;-6.450653;6.859421
2017/11/10 12:26:29.909;-0.1826477;-5.8888855;6.955826
2017/11/10 12:26:29.929;-0.57421875;-5.218811;6.777298
2017/11/10 12:26:29.949;-1.5192261;-4.210724;6.7427826
2017/11/10 12:26:29.968;-2.1547852;-3.498993;6.937973
2017/11/10 12:26:29.988;-1.6846619;-4.179779;6.847519
2017/11/10 12:26:30.008;-0.77059937;-5.749634;6.154831
2017/11/10 12:26:30.029;-0.2564392;-6.9029236;5.6394806
2017/11/10 12:26:30.049;-0.64086914;-6.9779053;5.340744
2017/11/10 12:26:30.069;-1.6477661;-6.885071;5.1336517
2017/11/10 12:26:30.089;-2.647522;-7.637268;4.9087067
2017/11/10 12:26:30.107;-2.7153625;-8.395416;5.089615
2017/11/10 12:26:30.131;-2.25;-8.572754;6.0679474
2017/11/10 12:26:30.148;-2.6368103;-8.67868;6.3250275
2017/11/10 12:26:30.168;-3.635376;-9.0000305;5.7465973
2017/11/10 12:26:30.188;-4.354248;-9.653442;5.3240814
2017/11/10 12:26:30.209;-4.3518677;-10.27829;5.1657867
2017/11/10 12:26:30.228;-4.0626526;-10.825775;5.05867
2017/11/10 12:26:30.248;-3.8067627;-10.868622;4.7016144
2017/11/10 12:26:30.265;-3.6246643;-10.065247;4.1362762
2017/11/10 12:26:30.286;-3.2711792;-9.390411;3.705429
2017/11/10 12:26:30.305;-3.1616821;-9.196411;2.9972687
2017/11/10 12:26:30.324;-2.9153137;-9.146423;2.2629242
2017/11/10 12:26:30.345;-2.3987732;-8.556091;2.0653534
2017/11/10 12:26:30.365;-1.826294;-8.013367;2.3343353
2017/11/10 12:26:30.386;-1.54422;-8.2276;2.0451202
2017/11/10 12:26:30.408;-1.7834473;-8.566803;1.3690948
2017/11/10 12:26:30.425;-2.2000122;-8.662018;0.65379333
2017/11/10 12:26:30.445;-2.653473;-9.147614;0.6228485
2017/11/10 12:26:30.465;-3.0890808;-9.721283;0.8692169
2017/11/10 12:26:30.484;-3.4913635;-9.849823;0.3360138
2017/11/10 12:26:30.504;-3.7603455;-9.366608;-0.5375824
2017/11/10 12:26:30.525;-3.9983826;-8.703674;-0.6113739
2017/11/10 12:26:30.545;-3.9019775;-8.35257;-0.3733368
2017/11/10 12:26:30.565;-3.8174744;-8.760803;-0.38523865
2017/11/10 12:26:30.586;-3.584198;-8.628693;-0.60780334
2017/11/10 12:26:30.604;-2.9760132;-8.331146;-0.70539856
2017/11/10 12:26:30.623;-2.4118652;-7.977661;-0.097213745
2017/11/10 12:26:30.643;-2.0559998;-7.956238;0.286026
2017/11/10 12:26:30.663;-2.2333374;-8.832214;-0.6530304
2017/11/10 12:26:30.683;-2.6618042;-9.411835;-1.920578
2017/11/10 12:26:30.702;-3.0688477;-9.221405;-2.7263336
2017/11/10 12:26:30.722;-3.2735596;-9.436829;-3.0786285
2017/11/10 12:26:30.743;-2.9200745;-9.653442;-2.7525177
2017/11/10 12:26:30.762;-2.5106506;-9.614166;-2.588272
2017/11/10 12:26:30.783;-2.3678284;-9.780792;-2.5275726
2017/11/10 12:26:30.803;-2.499939;-9.528473;-2.9155731
2017/11/10 12:26:30.821;-2.7094116;-9.125;-3.5416107
2017/11/10 12:26:30.841;-2.9724426;-9.408264;-4.825821
2017/11/10 12:26:30.861;-2.9462585;-8.992889;-5.2733307
2017/11/10 12:26:30.881;-2.435669;-8.074066;-3.4035492
2017/11/10 12:26:30.901;-2.7796326;-8.839355;-3.851059
2017/11/10 12:26:30.921;-3.1581116;-8.410889;-4.2473907
2017/11/10 12:26:30.941;-3.2604675;-7.3325806;-4.1688385
2017/11/10 12:26:30.960;-2.5439758;-8.203796;-3.723709
2017/11/10 12:26:30.981;-1.1300354;-9.540375;-4.096237
2017/11/10 12:26:31.005;-0.47543335;-10.121185;-4.415207
2017/11/10 12:26:31.019;-0.98602295;-9.686768;-4.0081635
2017/11/10 12:26:31.040;-1.4394836;-8.831024;-3.6820526
2017/11/10 12:26:31.060;-1.1478882;-8.938141;-4.2902374
2017/11/10 12:26:31.079;-1.1752625;-9.460632;-5.5208893
2017/11/10 12:26:31.099;-1.4501953;-9.779602;-5.9826813
2017/11/10 12:26:31.119;-1.3883057;-9.399933;-5.8243866
2017/11/10 12:26:31.141;-1.2954712;-9.25473;-5.212631
2017/11/10 12:26:31.159;-1.5668335;-9.415405;-4.717514
2017/11/10 12:26:31.179;-1.8167725;-9.2821045;-4.467575
2017/11/10 12:26:31.198;-2.0809937;-8.909576;-3.9462738
2017/11/10 12:26:31.220;-1.9536438;-8.5061035;-3.7927399
2017/11/10 12:26:31.240;-2.1940613;-8.971466;-4.5080414
2017/11/10 12:26:31.258;-2.5094604;-8.964325;-4.7913055
2017/11/10 12:26:31.278;-2.6653748;-8.35257;-4.1569366
2017/11/10 12:26:31.298;-2.5558777;-8.325195;-3.8082123
2017/11/10 12:26:31.318;-2.5475464;-7.9740906;-3.9522247
2017/11/10 12:26:31.337;-2.705841;-8.432312;-3.510666
2017/11/10 12:26:31.358;-2.3690186;-9.360657;-2.8917694
2017/11/10 12:26:31.377;-1.8536682;-9.413025;-2.4954376
2017/11/10 12:26:31.398;-1.8441467;-9.265442;-2.863205
2017/11/10 12:26:31.417;-2.5177917;-9.621307;-3.3023834
2017/11/10 12:26:31.453;-3.2045288;-9.223785;-2.9679413
2017/11/10 12:26:31.474;-3.7436829;-8.382324;-2.6406403
2017/11/10 12:26:31.480;-3.9924316;-7.881256;-2.3978424
2017/11/10 12:26:31.495;-3.9269714;-7.3778076;-2.2502594
2017/11/10 12:26:31.522;-3.6329956;-7.244507;-1.7360992
2017/11/10 12:26:31.539;-3.609192;-7.412323;-1.4992523
2017/11/10 12:26:31.555;-3.5342102;-7.764618;-1.9027252
2017/11/10 12:26:31.578;-3.3009338;-8.16571;-2.5001984
2017/11/10 12:26:31.594;-3.4973145;-8.608459;-2.819168
2017/11/10 12:26:31.614;-3.674652;-8.80365;-2.741806
2017/11/10 12:26:31.634;-3.237854;-8.93457;-2.2716827
2017/11/10 12:26:31.655;-2.6987;-8.919098;-2.259781
2017/11/10 12:26:31.675;-2.647522;-8.562042;-2.3192902
2017/11/10 12:26:31.695;-3.058136;-8.135956;-2.0455475
2017/11/10 12:26:31.724;-3.391388;-7.6206055;-1.8479767
2017/11/10 12:26:31.822;-3.5663452;-7.342102;-1.8717804
2017/11/10 12:26:31.822;-3.4711304;-7.8836365;-2.3728485
2017/11/10 12:26:31.822;-3.0224304;-9.022644;-2.9262848
2017/11/10 12:26:31.822;-2.7605896;-9.70105;-3.1024323
2017/11/10 12:26:31.823;-2.7558289;-9.909332;-2.497818
2017/11/10 12:26:31.846;-2.897461;-9.075012;-1.7241974
2017/11/10 12:26:31.856;-3.315216;-8.106201;-1.4849701
2017/11/10 12:26:31.876;-3.8436584;-7.746765;-1.5647125
2017/11/10 12:26:31.892;-3.782959;-7.77652;-1.8158417
2017/11/10 12:26:31.914;-3.231903;-7.770569;-1.6742096
2017/11/10 12:26:32.034;-2.8153381;-8.003845;-1.8277435
2017/11/10 12:26:32.035;-2.7129822;-8.597748;-2.3430939
2017/11/10 12:26:32.035;-2.5439758;-8.901245;-2.8203583
2017/11/10 12:26:32.035;-2.4118652;-9.792694;-3.0072174
2017/11/10 12:26:32.035;-1.9476929;-11.538696;-3.0524445
2017/11/10 12:26:32.035;-1.3383179;-12.471802;-2.8144073
2017/11/10 12:26:32.050;-1.216919;-12.081421;-2.6596832
2017/11/10 12:26:32.071;-1.820343;-11.343506;-2.7513275
2017/11/10 12:26:32.091;-2.1393127;-10.723419;-2.7180023
2017/11/10 12:26:32.112;-2.1012268;-10.066437;-2.0895844
2017/11/10 12:26:32.130;-2.2380981;-9.579651;-1.8217926
2017/11/10 12:26:32.151;-2.57135;-9.438019;-2.1026764
2017/11/10 12:26:32.170;-2.751068;-9.435638;-2.324051
2017/11/10 12:26:32.190;-2.6772766;-9.06192;-2.2716827
2017/11/10 12:26:32.210;-2.751068;-8.726288;-2.3395233
2017/11/10 12:26:32.230;-2.8034363;-8.808411;-2.325241
2017/11/10 12:26:32.249;-2.7582092;-8.888153;-2.1181488
2017/11/10 12:26:32.269;-2.8129578;-9.026215;-1.8789215
2017/11/10 12:26:32.292;-2.7927246;-8.969086;-1.7206268
2017/11/10 12:26:32.309;-2.9450684;-8.702484;-1.6718292
2017/11/10 12:26:32.329;-3.1188354;-8.573944;-1.8932037
2017/11/10 12:26:32.348;-3.0498047;-8.74176;-2.0574493
2017/11/10 12:26:32.369;-2.9653015;-8.93219;-2.1371918
2017/11/10 12:26:32.389;-2.9117432;-9.0833435;-1.8217926
2017/11/10 12:26:32.411;-2.9533997;-8.992889;-1.574234
2017/11/10 12:26:32.429;-3.0164795;-8.9678955;-1.4790192
2017/11/10 12:26:32.449;-3.1402588;-9.234497;-1.6646881
2017/11/10 12:26:32.468;-3.0736084;-9.428497;-1.8063202
2017/11/10 12:26:32.491;-2.89151;-9.3463745;-1.7979889
2017/11/10 12:26:32.508;-2.9533997;-9.117859;-1.80513
2017/11/10 12:26:32.528;-3.1045532;-9.007172;-1.8813019
2017/11/10 12:26:32.547;-3.2080994;-8.7560425;-1.7944183
2017/11/10 12:26:32.568;-3.1950073;-8.770325;-1.9086761
2017/11/10 12:26:32.587;-3.1557312;-8.73819;-1.7491913
2017/11/10 12:26:32.608;-3.1069336;-8.495392;-1.7003937
2017/11/10 12:26:32.628;-3.1581116;-8.414459;-1.7051544
2017/11/10 12:26:32.647;-3.1961975;-8.454926;-1.8289337
2017/11/10 12:26:32.667;-3.198578;-8.093109;-1.619461
2017/11/10 12:26:32.687;-3.2461853;-7.9931335;-1.6813507
2017/11/10 12:26:32.707;-3.1497803;-8.712006;-2.145523
2017/11/10 12:26:32.726;-2.9629211;-9.239258;-2.5382843
2017/11/10 12:26:32.745;-2.980774;-9.535614;-2.4228363
2017/11/10 12:26:32.766;-3.033142;-9.734375;-2.6537323
2017/11/10 12:26:32.785;-3.0152893;-9.847443;-2.5894623
2017/11/10 12:26:32.806;-3.0509949;-9.985504;-2.7382355
2017/11/10 12:26:32.826;-2.7486877;-10.306854;-2.7168121
2017/11/10 12:26:32.845;-2.4392395;-10.174744;-2.4561615
2017/11/10 12:26:32.865;-2.583252;-9.771271;-2.1550446
2017/11/10 12:26:32.885;-2.6177673;-9.468964;-2.0134125
2017/11/10 12:26:32.905;-2.6939392;-9.085724;-1.8765411
2017/11/10 12:26:32.925;-2.9319763;-9.010742;-1.8015594
2017/11/10 12:26:32.945;-3.0295715;-8.601318;-1.6861115
2017/11/10 12:26:32.965;-3.031952;-8.451355;-1.7420502
2017/11/10 12:26:32.985;-2.834381;-8.846497;-1.8598785
2017/11/10 12:26:33.006;-2.7903442;-8.842926;-1.6266022
2017/11/10 12:26:33.025;-2.9629211;-8.859589;-1.6599274
2017/11/10 12:26:33.042;-3.08313;-9.030975;-1.824173
2017/11/10 12:26:33.063;-2.9962463;-9.100006;-2.0514984
2017/11/10 12:26:33.083;-3.0248108;-9.06311;-2.0467377
2017/11/10 12:26:33.104;-3.0152893;-9.269012;-2.106247
2017/11/10 12:26:33.124;-2.948639;-9.247589;-2.1419525
2017/11/10 12:26:33.142;-3.0307617;-9.135712;-2.1074371
2017/11/10 12:26:33.162;-3.064087;-9.030975;-2.1300507
2017/11/10 12:26:33.182;-2.9867249;-9.076202;-2.1550446
2017/11/10 12:26:33.206;-3.0426636;-9.0512085;-2.2300262
2017/11/10 12:26:33.221;-2.942688;-9.005981;-2.293106
2017/11/10 12:26:33.241;-2.8248596;-9.067871;-2.2014618
2017/11/10 12:26:33.261;-2.9010315;-9.025024;-2.2621613
2017/11/10 12:26:33.282;-2.968872;-8.977417;-2.3276215
2017/11/10 12:26:33.306;-2.9593506;-9.077393;-2.4442596
2017/11/10 12:26:33.322;-2.9843445;-8.984558;-2.3859406
2017/11/10 12:26:33.341;-2.9736328;-8.988129;-2.395462
2017/11/10 12:26:33.360;-2.9260254;-9.06192;-2.3811798
2017/11/10 12:26:33.381;-2.9141235;-9.086914;-2.4752045
2017/11/10 12:26:33.399;-2.9414978;-9.140472;-2.5525665
2017/11/10 12:26:33.420;-2.9569702;-9.111908;-2.6096954
2017/11/10 12:26:33.440;-2.9438782;-8.969086;-2.5858917
2017/11/10 12:26:33.460;-2.967682;-8.86792;-2.4359283
2017/11/10 12:26:33.481;-3.0664673;-8.728668;-2.3799896
2017/11/10 12:26:33.499;-3.1700134;-8.6763;-2.478775
2017/11/10 12:26:33.519;-3.1116943;-8.829834;-2.5287628
2017/11/10 12:26:33.539;-2.961731;-8.916718;-2.5847015
2017/11/10 12:26:33.560;-2.9891052;-8.875061;-2.5466156
2017/11/10 12:26:33.579;-3.0664673;-8.965515;-2.484726
2017/11/10 12:26:33.598;-3.0426636;-9.026215;-2.5394745
2017/11/10 12:26:33.618;-2.8927002;-8.984558;-2.5656586
2017/11/10 12:26:33.637;-2.9438782;-9.035736;-2.5501862
2017/11/10 12:26:33.659;-2.9379272;-9.071442;-2.5513763
2017/11/10 12:26:33.680;-2.8891296;-8.955994;-2.491867
2017/11/10 12:26:33.696;-2.9141235;-8.957184;-2.5763702
