TIMESTAMP;X;Y;Z
2017/11/02 12:03:15.725;-2.1321716;-5.1640625;-7.8250885
2017/11/02 12:03:15.745;-2.1678772;-5.1140747;-7.8369904
2017/11/02 12:03:15.765;-2.140503;-5.199768;-7.8715057
2017/11/02 12:03:15.785;-2.1702576;-5.2021484;-7.860794
2017/11/02 12:03:15.804;-2.159546;-5.252136;-7.840561
2017/11/02 12:03:15.824;-2.1631165;-5.204529;-7.7798615
2017/11/02 12:03:15.844;-2.1881104;-5.160492;-7.90007
2017/11/02 12:03:15.864;-2.1178894;-5.264038;-7.8893585
2017/11/02 12:03:15.883;-2.1262207;-5.191437;-7.8619843
2017/11/02 12:03:15.904;-2.1143188;-5.1842957;-7.884598
2017/11/02 12:03:15.924;-2.109558;-5.2426147;-7.8560333
2017/11/02 12:03:15.944;-2.1071777;-5.258087;-7.8715057
2017/11/02 12:03:15.961;-2.0714722;-5.328308;-7.9095917
2017/11/02 12:03:15.984;-2.1250305;-5.302124;-7.8310394
2017/11/02 12:03:16.002;-2.128601;-5.334259;-7.854843
2017/11/02 12:03:16.024;-2.1297913;-5.287842;-7.8381805
2017/11/02 12:03:16.040;-2.1036072;-5.2866516;-7.913162
2017/11/02 12:03:16.063;-2.0500488;-5.2854614;-7.853653
2017/11/02 12:03:16.083;-2.064331;-5.2092896;-7.8619843
2017/11/02 12:03:16.100;-2.109558;-5.1652527;-7.8631744
2017/11/02 12:03:16.122;-2.1309814;-5.0938416;-7.8072357
2017/11/02 12:03:16.139;-2.083374;-5.109314;-7.892929
2017/11/02 12:03:16.159;-2.0655212;-5.090271;-7.8000946
2017/11/02 12:03:16.333;-2.1226501;-5.134308;-7.821518
2017/11/02 12:03:16.333;-2.2000122;-5.1009827;-7.7346344
2017/11/02 12:03:16.334;-2.1785889;-5.154541;-7.7227325
2017/11/02 12:03:16.334;-2.1631165;-5.104553;-7.77034
2017/11/02 12:03:16.334;-2.2488098;-5.140259;-7.6584625
2017/11/02 12:03:16.334;-2.2868958;-5.2080994;-7.758438
2017/11/02 12:03:16.334;-2.2285767;-5.167633;-7.848892
2017/11/02 12:03:16.335;-2.1321716;-5.173584;-8.0238495
2017/11/02 12:03:16.339;-2.0524292;-5.096222;-7.8881683
2017/11/02 12:03:16.357;-2.0214844;-5.1390686;-7.8262787
2017/11/02 12:03:16.377;-2.102417;-5.249756;-7.822708
2017/11/02 12:03:16.397;-2.1012268;-5.4461365;-7.8500824
2017/11/02 12:03:16.416;-2.1238403;-5.5425415;-7.790573
2017/11/02 12:03:16.437;-2.191681;-5.6080017;-7.776291
2017/11/02 12:03:16.456;-2.1964417;-5.7365417;-7.7727203
2017/11/02 12:03:16.476;-2.2273865;-5.750824;-7.712021
2017/11/02 12:03:16.497;-2.1845398;-5.749634;-7.7084503
2017/11/02 12:03:16.516;-2.134552;-5.698456;-7.6905975
2017/11/02 12:03:16.535;-2.1500244;-5.679413;-7.682266
2017/11/02 12:03:16.556;-2.0928955;-5.53421;-7.827469
2017/11/02 12:03:16.574;-2.0143433;-5.4711304;-7.9084015
2017/11/02 12:03:16.593;-1.9238892;-5.391388;-7.840561
2017/11/02 12:03:16.614;-2.0274353;-5.379486;-7.752487
2017/11/02 12:03:16.633;-2.1785889;-5.2735596;-7.687027
2017/11/02 12:03:16.654;-2.0726624;-5.237854;-7.860794
2017/11/02 12:03:16.674;-2.0583801;-5.281891;-7.923874
2017/11/02 12:03:16.695;-2.0857544;-5.217621;-7.854843
2017/11/02 12:03:16.714;-2.1262207;-5.167633;-7.885788
2017/11/02 12:03:16.732;-2.1869202;-5.161682;-7.8453217
2017/11/02 12:03:16.752;-2.1393127;-5.2473755;-7.8953094
2017/11/02 12:03:16.774;-2.0679016;-5.2604675;-7.8250885
2017/11/02 12:03:16.793;-2.0917053;-5.250946;-7.712021
2017/11/02 12:03:16.812;-2.1190796;-5.264038;-7.675125
2017/11/02 12:03:16.831;-2.0476685;-5.328308;-7.7548676
2017/11/02 12:03:16.851;-1.9595947;-5.40567;-7.796524
2017/11/02 12:03:16.871;-1.9512634;-5.4842224;-7.7155914
2017/11/02 12:03:16.891;-1.9262695;-5.422333;-7.7155914
2017/11/02 12:03:16.911;-1.9238892;-5.4913635;-7.7096405
2017/11/02 12:03:16.930;-1.8834229;-5.5556335;-7.7274933
2017/11/02 12:03:16.949;-1.8703308;-5.5544434;-7.681076
2017/11/02 12:03:16.970;-1.8822327;-5.5687256;-7.5811005
