TIMESTAMP;DEVICE;CAPACITANCE
2017/11/02 12:04:44;01,07;0.00,-2.00,-1.00,0.00,2.00,1.00,7.00,0.00
2017/11/02 12:04:45;01,07;-1.00,-1.00,1.00,-1.00,1.00,0.00,3.00,0.00
2017/11/02 12:04:45;01,07;-2.00,-1.00,1.00,0.00,-1.00,-2.00,0.00,0.00
2017/11/02 12:04:45;01,07;0.00,-1.00,1.00,-1.00,0.00,-1.00,-1.00,1.00
2017/11/02 12:04:47;02,06;-1.00,-1.00,-2.00,-1.00,0.00,-1.00,-3.00,-2.00
2017/11/02 12:04:48;02,06;-1.00,-1.00,-2.00,-1.00,0.00,-1.00,-1.00,-1.00
2017/11/02 12:04:48;01,07;-1.00,-2.00,-1.00,-1.00,1.00,-2.00,-4.00,0.00
2017/11/02 12:04:48;02,06;-1.00,-1.00,-1.00,-1.00,0.00,-1.00,-1.00,0.00
2017/11/02 12:04:48;01,07;0.00,-1.00,0.00,-1.00,1.00,0.00,-2.00,0.00
2017/11/02 12:04:49;02,06;0.00,0.00,0.00,0.00,-1.00,0.00,0.00,-3.00
2017/11/02 12:04:49;01,07;0.00,-2.00,-1.00,-1.00,2.00,1.00,-1.00,0.00
2017/11/02 12:04:49;01,07;-1.00,-1.00,-2.00,0.00,2.00,0.00,1.00,1.00
2017/11/02 12:04:57;01,07;-1.00,0.00,0.00,0.00,-1.00,2.00,8.00,2.00
2017/11/02 12:04:58;01,07;-1.00,-1.00,-1.00,-1.00,1.00,0.00,6.00,0.00
2017/11/02 12:04:58;01,07;-2.00,-2.00,-2.00,-1.00,0.00,-1.00,-1.00,1.00
2017/11/02 12:04:58;01,09;2.00,-1.00,-1.00,-1.00,-3.00,3.00,-3.00,-2.00
2017/11/02 12:04:58;01,09;2.00,-1.00,-1.00,0.00,-4.00,0.00,8.00,-3.00
2017/11/02 12:04:59;01,09;1.00,-1.00,-1.00,2.00,11.00,21.00,-1.00,-1.00
2017/11/02 12:04:59;01,09;1.00,-1.00,-1.00,4.00,12.00,49.00,1.00,2.00
2017/11/02 12:04:59;01,09;1.00,-1.00,-1.00,3.00,15.00,28.00,5.00,3.00
2017/11/02 12:04:59;01,08;25.00,0.00,2.00,-1.00,-3.00,-1.00,-3.00,5.00
2017/11/02 12:04:59;01,08;8.00,4.00,2.00,-2.00,-3.00,-2.00,-2.00,4.00
2017/11/02 12:04:59;01,09;2.00,0.00,-1.00,5.00,15.00,41.00,9.00,4.00
2017/11/02 12:04:59;01,07;0.00,0.00,-1.00,0.00,-1.00,1.00,1.00,1.00
2017/11/02 12:04:59;01,09;2.00,1.00,-1.00,7.00,20.00,14.00,9.00,4.00
2017/11/02 12:04:59;01,08;13.00,39.00,0.00,-1.00,-2.00,-2.00,-1.00,3.00
2017/11/02 12:04:59;01,08;14.00,84.00,1.00,-1.00,-1.00,-1.00,0.00,3.00
2017/11/02 12:05:00;01,08;18.00,70.00,1.00,-2.00,-1.00,0.00,-1.00,2.00
2017/11/02 12:05:00;02,09;1.00,0.00,0.00,0.00,0.00,36.00,0.00,-1.00
2017/11/02 12:05:00;01,08;17.00,90.00,-1.00,-1.00,0.00,-1.00,1.00,2.00
2017/11/02 12:05:00;01,08;5.00,40.00,4.00,0.00,-2.00,-2.00,-1.00,2.00
2017/11/02 12:05:00;01,09;-1.00,0.00,-5.00,3.00,5.00,-3.00,0.00,-1.00
