TIMESTAMP;X;Y;Z
2017/11/08 12:49:15.268;3.3486328;-8.919098;-2.4347382
2017/11/08 12:49:15.288;3.1939087;-8.811981;-2.5251923
2017/11/08 12:49:15.308;3.215332;-8.822693;-2.554947
2017/11/08 12:49:15.328;3.3283997;-8.921478;-2.4752045
2017/11/08 12:49:15.348;3.3712463;-8.901245;-2.3323822
2017/11/08 12:49:15.366;3.3200684;-8.904816;-2.401413
2017/11/08 12:49:15.388;3.2557983;-8.99765;-2.4882965
2017/11/08 12:49:15.405;3.2177124;-8.920288;-2.5085297
2017/11/08 12:49:15.425;3.227234;-8.797699;-2.5061493
2017/11/08 12:49:15.447;3.2867432;-8.791748;-2.4871063
2017/11/08 12:49:15.489;3.292694;-8.80484;-2.484726
2017/11/08 12:49:15.489;3.2962646;-8.792938;-2.4585419
2017/11/08 12:49:15.506;3.2807922;-8.945282;-2.5668488
2017/11/08 12:49:15.526;3.3676758;-8.895294;-2.4835358
2017/11/08 12:49:15.546;3.3391113;-8.80484;-2.5918427
2017/11/08 12:49:15.568;3.342682;-8.789368;-2.5763702
2017/11/08 12:49:15.586;3.362915;-8.714386;-2.6334991
2017/11/08 12:49:15.605;3.362915;-8.782227;-2.503769
2017/11/08 12:49:15.626;3.343872;-8.789368;-2.5442352
2017/11/08 12:49:15.645;3.3474426;-8.879822;-2.652542
2017/11/08 12:49:15.665;3.336731;-8.779846;-2.6251678
2017/11/08 12:49:15.685;3.3403015;-8.783417;-2.6061249
2017/11/08 12:49:15.705;3.3403015;-8.86554;-2.6299286
2017/11/08 12:49:15.723;3.3355408;-8.847687;-2.587082
2017/11/08 12:49:15.746;3.3391113;-8.908386;-2.6537323
2017/11/08 12:49:15.764;3.3474426;-8.890533;-2.619217
2017/11/08 12:49:15.783;3.260559;-8.750092;-2.5573273
2017/11/08 12:49:15.803;3.2129517;-8.715576;-2.607315
2017/11/08 12:49:15.823;3.259369;-8.752472;-2.5347137
2017/11/08 12:49:15.844;3.4188538;-8.54895;-2.2431183
2017/11/08 12:49:15.863;3.4176636;-8.709625;-2.5406647
2017/11/08 12:49:15.883;3.2557983;-9.071442;-2.671585
2017/11/08 12:49:15.904;3.2522278;-9.070251;-2.63826
2017/11/08 12:49:15.922;3.3379211;-8.829834;-2.5525665
