TIMESTAMP;OBJECT;STATE;HABITANT
2017/11/08 12:50:47.0;D03;Open;Mario
2017/11/08 12:51:32.0;SM4;No movement;Mario
2017/11/08 12:51:37.0;SM4;Movement;Mario
2017/11/08 12:51:58.0;D03;Close;Mario
2017/11/08 12:52:17.0;SM4;No movement;Mario
2017/11/08 12:53:12.0;SM3;No movement;Mario
2017/11/08 12:53:14.0;SM3;Movement;Mario
2017/11/08 12:53:15.0;SM4;Movement;Mario
2017/11/08 12:53:24.0;SM3;No movement;Mario
2017/11/08 12:53:30.0;SM4;No movement;Mario
2017/11/08 12:53:34.0;SM4;Movement;Mario
2017/11/08 12:53:46.0;SM3;Movement;Mario
2017/11/08 12:53:48.0;C09;Open;Mario
2017/11/08 12:53:59.0;SM4;No movement;Mario
2017/11/08 12:53:59.0;SM4;Movement;Mario
2017/11/08 12:54:03.0;C09;Close;Mario
2017/11/08 12:54:26.0;SM3;No movement;Mario
2017/11/08 12:54:34.0;SM4;No movement;Mario
2017/11/08 12:54:40.0;M01;Open;Mario
2017/11/08 12:54:43.0;SM4;Movement;Mario
2017/11/08 12:54:46.0;M01;Close;Mario
2017/11/08 12:54:52.0;SM4;No movement;Mario
