TIMESTAMP;DEVICE;CAPACITANCE
2017/11/03 16:59:41;01,09;-1.00,-1.00,1.00,0.00,-2.00,9.00,3.00,-2.00
2017/11/03 16:59:41;01,09;0.00,-2.00,-3.00,-3.00,3.00,28.00,2.00,0.00
2017/11/03 16:59:41;01,09;0.00,-1.00,-3.00,-3.00,8.00,45.00,3.00,2.00
2017/11/03 16:59:41;01,09;0.00,-1.00,-1.00,-1.00,17.00,40.00,9.00,1.00
2017/11/03 16:59:41;01,09;0.00,-1.00,0.00,0.00,16.00,63.00,10.00,1.00
2017/11/03 16:59:42;01,08;11.00,4.00,-1.00,0.00,0.00,-1.00,0.00,0.00
2017/11/03 16:59:42;01,09;0.00,-1.00,-2.00,0.00,19.00,40.00,7.00,2.00
2017/11/03 16:59:42;01,09;4.00,-1.00,1.00,3.00,15.00,-19.00,2.00,1.00
2017/11/03 16:59:42;01,09;0.00,-1.00,81.00,-22.00,5.00,-13.00,0.00,0.00
2017/11/03 16:59:42;01,08;-29.00,27.00,2.00,1.00,0.00,-1.00,0.00,0.00
2017/11/03 16:59:42;01,08;-17.00,-80.00,0.00,0.00,-1.00,-1.00,0.00,0.00
2017/11/03 16:59:42;01,09;-2.00,0.00,64.00,9.00,0.00,-2.00,-2.00,-3.00
2017/11/03 16:59:42;02,08;-2.00,-3.00,-1.00,0.00,-1.00,-1.00,9.00,-1.00
2017/11/03 16:59:43;02,09;0.00,-1.00,1.00,0.00,27.00,6.00,0.00,-1.00
2017/11/03 16:59:43;01,08;-7.00,-65.00,-4.00,-1.00,0.00,0.00,0.00,0.00
2017/11/03 16:59:43;01,09;-2.00,-2.00,59.00,13.00,-1.00,1.00,-2.00,-3.00
2017/11/03 16:59:43;01,08;-3.00,-58.00,-3.00,0.00,1.00,-1.00,0.00,0.00
2017/11/03 16:59:43;02,09;0.00,-1.00,1.00,1.00,38.00,15.00,11.00,2.00
2017/11/03 16:59:43;01,09;-2.00,-2.00,47.00,14.00,-1.00,2.00,-4.00,-2.00
2017/11/03 16:59:43;02,09;-1.00,-1.00,1.00,0.00,-1.00,71.00,16.00,-4.00
2017/11/03 16:59:43;02,08;1.00,-2.00,-1.00,-1.00,-2.00,-1.00,1.00,2.00
2017/11/03 16:59:43;02,09;-2.00,-1.00,0.00,0.00,7.00,29.00,30.00,-2.00
2017/11/03 16:59:43;01,08;2.00,-38.00,0.00,0.00,0.00,1.00,1.00,0.00
2017/11/03 16:59:43;02,09;-3.00,-2.00,0.00,0.00,19.00,45.00,35.00,1.00
2017/11/03 16:59:43;02,09;-3.00,0.00,-1.00,0.00,19.00,57.00,31.00,0.00
2017/11/03 16:59:43;01,09;0.00,-2.00,22.00,2.00,-1.00,3.00,-4.00,-1.00
2017/11/03 16:59:43;02,08;-1.00,-3.00,0.00,-1.00,-1.00,0.00,0.00,0.00
2017/11/03 16:59:43;02,09;-2.00,-1.00,-1.00,0.00,24.00,42.00,32.00,1.00
2017/11/03 16:59:44;01,08;1.00,-11.00,0.00,0.00,0.00,0.00,0.00,-1.00
2017/11/03 16:59:44;01,09;-2.00,-2.00,-12.00,-1.00,-2.00,3.00,-3.00,-3.00
2017/11/03 16:59:44;02,08;-3.00,-3.00,1.00,0.00,0.00,0.00,5.00,2.00
2017/11/03 16:59:44;02,09;-1.00,-1.00,-1.00,0.00,30.00,53.00,20.00,0.00
2017/11/03 16:59:44;02,09;-1.00,-1.00,-1.00,0.00,23.00,43.00,29.00,0.00
2017/11/03 16:59:44;02,09;-1.00,-1.00,-1.00,1.00,21.00,39.00,37.00,1.00
2017/11/03 16:59:44;01,08;1.00,-4.00,-1.00,0.00,0.00,0.00,0.00,-2.00
2017/11/03 16:59:44;01,09;-2.00,-2.00,-5.00,-1.00,-1.00,3.00,-3.00,-2.00
2017/11/03 16:59:44;02,09;0.00,0.00,-1.00,1.00,18.00,-5.00,-45.00,5.00
2017/11/03 16:59:44;02,09;0.00,0.00,0.00,1.00,18.00,6.00,-32.00,-2.00
2017/11/03 16:59:44;01,08;1.00,0.00,-1.00,0.00,0.00,0.00,0.00,-1.00
2017/11/03 16:59:44;02,09;1.00,0.00,-1.00,1.00,19.00,17.00,-22.00,-3.00
2017/11/03 16:59:44;01,09;-1.00,27.00,0.00,-1.00,-1.00,3.00,-2.00,-1.00
