TIMESTAMP;ID;OBJECT;RSSI
2017/11/03 16:58:21.512;ed5db2070ac93626;ENTRANCE DOOR;-97
2017/11/03 16:58:37.323;ed5db2070ac93626;ENTRANCE DOOR;-86
2017/11/03 16:58:42.486;ed5db2070ac93626;ENTRANCE DOOR;-74
2017/11/03 16:58:47.648;ed5db2070ac93626;ENTRANCE DOOR;-71
2017/11/03 16:58:52.923;ed5db2070ac93626;ENTRANCE DOOR;-82
2017/11/03 16:58:58.183;ed5db2070ac93626;ENTRANCE DOOR;-87
2017/11/03 16:59:03.240;ed5db2070ac93626;ENTRANCE DOOR;-87
2017/11/03 16:59:08.788;b924c01610110ab4;TOOTHBRUSH;-90
2017/11/03 16:59:08.789;d895f89352efda14;WATER BOTTLE;-97
2017/11/03 16:59:13.972;b141ab754dad1e55;FRIDGE;-70
2017/11/03 16:59:13.972;06099f1be94516d9;FOOD CUPBOARD;-88
2017/11/03 16:59:13.973;b924c01610110ab4;TOOTHBRUSH;-90
2017/11/03 16:59:13.974;d895f89352efda14;WATER BOTTLE;-97
2017/11/03 16:59:19.215;b141ab754dad1e55;FRIDGE;-82
2017/11/03 16:59:19.239;768a0ca423a37319;LAUNDRY BASKET;-87
2017/11/03 16:59:19.240;06099f1be94516d9;FOOD CUPBOARD;-89
2017/11/03 16:59:19.241;d895f89352efda14;WATER BOTTLE;-91
2017/11/03 16:59:19.243;6f9f4861f45eb83d;MEDICINE BOX;-96
2017/11/03 16:59:24.488;b141ab754dad1e55;FRIDGE;-82
2017/11/03 16:59:24.488;768a0ca423a37319;LAUNDRY BASKET;-87
2017/11/03 16:59:24.489;06099f1be94516d9;FOOD CUPBOARD;-89
2017/11/03 16:59:24.490;d895f89352efda14;WATER BOTTLE;-91
2017/11/03 16:59:24.490;6f9f4861f45eb83d;MEDICINE BOX;-96
2017/11/03 16:59:29.676;b141ab754dad1e55;FRIDGE;-81
2017/11/03 16:59:29.677;d895f89352efda14;WATER BOTTLE;-86
2017/11/03 16:59:29.678;06099f1be94516d9;FOOD CUPBOARD;-98
2017/11/03 16:59:35.955;b141ab754dad1e55;FRIDGE;-81
2017/11/03 16:59:35.976;d895f89352efda14;WATER BOTTLE;-86
2017/11/03 16:59:41.271;b141ab754dad1e55;FRIDGE;-85
2017/11/03 16:59:41.272;06099f1be94516d9;FOOD CUPBOARD;-91
2017/11/03 16:59:41.319;d895f89352efda14;WATER BOTTLE;-98
2017/11/03 16:59:47.779;d895f89352efda14;WATER BOTTLE;-83
2017/11/03 16:59:47.779;b141ab754dad1e55;FRIDGE;-88
2017/11/03 16:59:47.780;06099f1be94516d9;FOOD CUPBOARD;-89
2017/11/03 16:59:53.581;d895f89352efda14;WATER BOTTLE;-83
2017/11/03 16:59:53.582;b141ab754dad1e55;FRIDGE;-88
2017/11/03 16:59:53.583;ed5db2070ac93626;ENTRANCE DOOR;-101
2017/11/03 16:59:58.828;06099f1be94516d9;FOOD CUPBOARD;-71
2017/11/03 16:59:58.835;b141ab754dad1e55;FRIDGE;-92
2017/11/03 16:59:58.836;ed5db2070ac93626;ENTRANCE DOOR;-101
2017/11/03 17:00:04.400;06099f1be94516d9;FOOD CUPBOARD;-85
2017/11/03 17:00:04.401;b141ab754dad1e55;FRIDGE;-86
2017/11/03 17:00:09.546;06099f1be94516d9;FOOD CUPBOARD;-85
2017/11/03 17:00:09.549;b141ab754dad1e55;FRIDGE;-86
2017/11/03 17:00:14.824;b141ab754dad1e55;FRIDGE;-75
2017/11/03 17:00:14.825;768a0ca423a37319;LAUNDRY BASKET;-87
2017/11/03 17:00:14.825;a909c2973133b421;POT DRAWER;-91
2017/11/03 17:00:14.843;6f9f4861f45eb83d;MEDICINE BOX;-98
2017/11/03 17:00:14.848;d895f89352efda14;WATER BOTTLE;-99
2017/11/03 17:00:20.095;b141ab754dad1e55;FRIDGE;-75
2017/11/03 17:00:20.100;768a0ca423a37319;LAUNDRY BASKET;-87
2017/11/03 17:00:20.101;6f9f4861f45eb83d;MEDICINE BOX;-91
2017/11/03 17:00:20.102;d895f89352efda14;WATER BOTTLE;-96
2017/11/03 17:00:20.103;06099f1be94516d9;FOOD CUPBOARD;-97
2017/11/03 17:00:25.295;06099f1be94516d9;FOOD CUPBOARD;-88
2017/11/03 17:00:25.295;6f9f4861f45eb83d;MEDICINE BOX;-94
2017/11/03 17:00:25.297;d895f89352efda14;WATER BOTTLE;-96
2017/11/03 17:00:25.298;b141ab754dad1e55;FRIDGE;-100
2017/11/03 17:00:30.512;a909c2973133b421;POT DRAWER;-87
2017/11/03 17:00:30.513;b141ab754dad1e55;FRIDGE;-91
2017/11/03 17:00:30.513;06099f1be94516d9;FOOD CUPBOARD;-93
2017/11/03 17:00:30.514;6f9f4861f45eb83d;MEDICINE BOX;-94
2017/11/03 17:00:30.515;d895f89352efda14;WATER BOTTLE;-97
2017/11/03 17:00:30.515;768a0ca423a37319;LAUNDRY BASKET;-98
2017/11/03 17:00:30.531;fc0a68ebcdb1ab7c;PYJAMAS DRAWER;-100
2017/11/03 17:00:35.780;a909c2973133b421;POT DRAWER;-87
2017/11/03 17:00:35.781;b141ab754dad1e55;FRIDGE;-91
