TIMESTAMP;DEVICE;CAPACITANCE
2017/11/20 12:09:38;01,07;0.00,-1.00,-1.00,1.00,-1.00,2.00,8.00,0.00 
2017/11/20 12:09:38;01,07;0.00,0.00,-1.00,0.00,-1.00,1.00,3.00,-1.00 
2017/11/20 12:09:38;01,07;0.00,-1.00,-1.00,0.00,-1.00,-1.00,-2.00,-2.00 
2017/11/20 12:09:39;01,07;0.00,0.00,0.00,0.00,-1.00,0.00,-3.00,-1.00 
2017/11/20 12:09:39;01,07;0.00,0.00,1.00,0.00,0.00,-1.00,-3.00,1.00 
2017/11/20 12:09:39;01,07;0.00,0.00,0.00,-1.00,0.00,-1.00,-6.00,2.00 
2017/11/20 12:09:40;01,07;1.00,1.00,0.00,-1.00,-1.00,0.00,-5.00,1.00 
2017/11/20 12:09:57;04,01;-5.00,0.00,-1.00,0.00,0.00,-2.00,0.00,-6.00 
2017/11/20 12:09:58;04,01;-1.00,0.00,1.00,0.00,0.00,-2.00,0.00,-2.00 
2017/11/20 12:09:58;04,01;-1.00,0.00,-1.00,0.00,0.00,0.00,-1.00,-2.00 
2017/11/20 12:09:58;04,01;-1.00,0.00,0.00,0.00,0.00,-2.00,-1.00,-2.00 
2017/11/20 12:09:59;01,07;-2.00,1.00,-2.00,-1.00,-1.00,0.00,10.00,-1.00 
2017/11/20 12:10:00;01,07;-2.00,0.00,-2.00,0.00,-1.00,-1.00,5.00,-1.00 
2017/11/20 12:10:01;01,07;-2.00,1.00,-2.00,0.00,0.00,-4.00,6.00,-1.00 
2017/11/20 12:10:08;01,07;-1.00,-1.00,-1.00,0.00,-2.00,2.00,-2.00,-1.00 
2017/11/20 12:10:08;01,07;-1.00,-1.00,-1.00,0.00,-2.00,1.00,-2.00,-1.00 
2017/11/20 12:10:08;01,07;-1.00,-1.00,-1.00,0.00,-1.00,1.00,-2.00,2.00 
2017/11/20 12:10:09;01,07;0.00,0.00,-1.00,0.00,-2.00,1.00,0.00,0.00 
2017/11/20 12:10:19;01,07;0.00,-1.00,-1.00,-1.00,-1.00,2.00,9.00,-3.00 
2017/11/20 12:10:20;01,07;1.00,-1.00,0.00,-1.00,0.00,1.00,10.00,-2.00 
2017/11/20 12:10:20;01,07;2.00,-1.00,0.00,0.00,1.00,1.00,15.00,-1.00 
2017/11/20 12:10:21;01,07;0.00,0.00,-1.00,0.00,-2.00,0.00,-2.00,-3.00 
