TIMESTAMP;DEVICE;CAPACITANCE
2017/11/08 17:07:06;04,09;-1.00,24.00,-3.00,1.00,-1.00,0.00,-1.00,0.00 
2017/11/08 17:07:06;04,09;-2.00,22.00,-3.00,0.00,0.00,0.00,-1.00,0.00 
2017/11/08 17:07:06;04,09;-1.00,24.00,-1.00,-2.00,-1.00,0.00,-1.00,0.00 
2017/11/08 17:07:06;04,08;4.00,47.00,0.00,-2.00,0.00,-1.00,0.00,0.00 
2017/11/08 17:07:06;04,09;-2.00,36.00,-4.00,0.00,-1.00,0.00,-1.00,0.00 
2017/11/08 17:07:07;04,09;1.00,47.00,2.00,0.00,-1.00,0.00,-1.00,0.00 
2017/11/08 17:07:07;04,08;-1.00,36.00,0.00,-2.00,-1.00,-1.00,-2.00,-1.00 
2017/11/08 17:07:14;04,09;0.00,64.00,3.00,-2.00,-1.00,0.00,-1.00,0.00 
2017/11/08 17:07:14;04,08;-1.00,5.00,0.00,0.00,-1.00,-1.00,-2.00,-1.00 
2017/11/08 17:07:14;04,09;-2.00,11.00,-2.00,3.00,0.00,-1.00,0.00,-1.00 
2017/11/08 17:07:14;04,09;11.00,-3.00,-3.00,1.00,0.00,-1.00,0.00,-1.00 
2017/11/08 17:07:14;04,08;13.00,8.00,0.00,-1.00,-1.00,0.00,-2.00,-1.00 
2017/11/08 17:07:14;04,09;12.00,-13.00,-9.00,2.00,3.00,4.00,5.00,4.00 
2017/11/08 17:07:14;04,09;2.00,-10.00,-9.00,0.00,0.00,16.00,10.00,10.00 
2017/11/08 17:07:15;04,09;0.00,-5.00,-9.00,1.00,4.00,19.00,47.00,4.00 
2017/11/08 17:07:15;04,09;-1.00,-3.00,-9.00,3.00,3.00,27.00,28.00,5.00 
2017/11/08 17:07:15;04,09;-2.00,-1.00,-8.00,5.00,4.00,38.00,38.00,6.00 
2017/11/08 17:07:15;04,09;-2.00,1.00,-2.00,2.00,4.00,38.00,33.00,7.00 
2017/11/08 17:07:15;04,09;4.00,10.00,-6.00,-7.00,4.00,36.00,32.00,5.00 
2017/11/08 17:07:15;04,08;-10.00,5.00,0.00,0.00,-1.00,-1.00,-3.00,-2.00 
2017/11/08 17:07:16;04,09;28.00,12.00,-7.00,-7.00,4.00,26.00,32.00,7.00 
2017/11/08 17:07:16;04,09;34.00,14.00,-7.00,-7.00,3.00,11.00,28.00,8.00 
2017/11/08 17:07:16;04,09;43.00,16.00,-7.00,-7.00,3.00,2.00,-21.00,12.00 
2017/11/08 17:07:16;04,08;-15.00,4.00,0.00,0.00,-1.00,0.00,-2.00,-2.00 
2017/11/08 17:07:16;04,09;45.00,18.00,-7.00,-7.00,-1.00,1.00,-13.00,19.00 
2017/11/08 17:07:16;04,09;46.00,19.00,-7.00,-7.00,0.00,0.00,-1.00,15.00 
2017/11/08 17:07:17;04,08;-22.00,3.00,-2.00,0.00,0.00,-2.00,-2.00,-1.00 
2017/11/08 17:07:17;04,09;36.00,19.00,-6.00,-6.00,1.00,5.00,41.00,20.00 
2017/11/08 17:07:17;04,08;-24.00,3.00,-3.00,-1.00,0.00,-2.00,-2.00,-1.00 
2017/11/08 17:07:19;01,07;0.00,-1.00,0.00,1.00,1.00,-3.00,-4.00,-1.00 
2017/11/08 17:07:19;01,07;0.00,0.00,-3.00,-1.00,-1.00,-3.00,-2.00,-2.00 
2017/11/08 17:07:20;01,07;-2.00,1.00,-2.00,-1.00,-2.00,-2.00,-6.00,-1.00 
2017/11/08 17:07:25;04,09;38.00,19.00,-1.00,-3.00,0.00,1.00,27.00,19.00 
2017/11/08 17:07:26;04,09;52.00,23.00,-1.00,-3.00,0.00,7.00,20.00,8.00 
2017/11/08 17:07:26;04,09;52.00,24.00,-1.00,-4.00,1.00,13.00,21.00,0.00 
2017/11/08 17:07:26;04,09;52.00,22.00,0.00,-2.00,3.00,14.00,12.00,-1.00 
2017/11/08 17:07:26;04,09;36.00,22.00,-1.00,-4.00,3.00,6.00,4.00,-1.00 
2017/11/08 17:07:27;04,08;-23.00,-1.00,-1.00,0.00,-1.00,0.00,6.00,14.00 
2017/11/08 17:07:27;04,09;-16.00,20.00,1.00,-2.00,3.00,8.00,4.00,-1.00 
2017/11/08 17:07:27;04,09;-24.00,9.00,-2.00,-1.00,6.00,11.00,5.00,-1.00 
2017/11/08 17:07:27;04,09;-19.00,8.00,-10.00,-6.00,8.00,18.00,13.00,1.00 
2017/11/08 17:07:27;04,09;-10.00,8.00,-5.00,-4.00,6.00,23.00,17.00,-3.00 
2017/11/08 17:07:27;04,09;-2.00,6.00,-3.00,-4.00,4.00,17.00,3.00,-2.00 
2017/11/08 17:07:27;03,09;0.00,-4.00,67.00,0.00,-2.00,-1.00,-1.00,-1.00 
2017/11/08 17:07:27;01,07;1.00,1.00,0.00,-2.00,-1.00,0.00,2.00,-2.00 
2017/11/08 17:07:27;03,09;0.00,2.00,67.00,11.00,-2.00,-1.00,-1.00,0.00 
2017/11/08 17:07:27;04,08;-23.00,-1.00,0.00,0.00,-1.00,2.00,2.00,-2.00 
2017/11/08 17:07:28;04,09;0.00,4.00,-4.00,-3.00,-2.00,9.00,3.00,-2.00 
2017/11/08 17:07:28;01,07;1.00,0.00,1.00,-3.00,-2.00,-1.00,1.00,0.00 
2017/11/08 17:07:28;03,08;26.00,2.00,2.00,0.00,-1.00,31.00,-3.00,0.00 
2017/11/08 17:07:28;03,08;56.00,-6.00,0.00,0.00,-1.00,31.00,-2.00,3.00 
2017/11/08 17:07:28;03,09;-1.00,7.00,64.00,10.00,2.00,0.00,-1.00,-1.00 
2017/11/08 17:07:28;04,09;0.00,2.00,-4.00,-3.00,-2.00,5.00,3.00,-2.00 
2017/11/08 17:07:28;01,07;1.00,0.00,1.00,-3.00,-1.00,-2.00,-4.00,0.00 
2017/11/08 17:07:28;03,08;-28.00,2.00,0.00,-2.00,-2.00,29.00,-1.00,46.00 
2017/11/08 17:07:28;03,08;-20.00,2.00,0.00,-1.00,-2.00,30.00,1.00,41.00 
2017/11/08 17:07:28;03,09;-1.00,7.00,33.00,12.00,14.00,-1.00,-2.00,-2.00 
2017/11/08 17:07:28;03,09;-1.00,9.00,-28.00,29.00,15.00,-1.00,-2.00,-2.00 
2017/11/08 17:07:28;03,08;-8.00,2.00,0.00,-3.00,-1.00,30.00,1.00,48.00 
2017/11/08 17:07:29;03,09;0.00,9.00,13.00,20.00,16.00,0.00,-2.00,-1.00 
2017/11/08 17:07:29;04,09;1.00,1.00,-4.00,-2.00,-1.00,2.00,3.00,-2.00 
2017/11/08 17:07:29;03,08;3.00,2.00,0.00,-2.00,-2.00,31.00,1.00,46.00 
2017/11/08 17:07:29;03,09;-1.00,8.00,28.00,24.00,14.00,0.00,0.00,-2.00 
2017/11/08 17:07:29;04,08;-23.00,0.00,0.00,0.00,-1.00,-1.00,2.00,-1.00 
2017/11/08 17:07:29;04,09;1.00,1.00,-3.00,-3.00,-1.00,1.00,3.00,-3.00 
2017/11/08 17:07:29;04,08;-22.00,-1.00,-1.00,-1.00,0.00,0.00,2.00,0.00 
2017/11/08 17:07:29;04,09;0.00,0.00,-3.00,-3.00,-1.00,1.00,3.00,-2.00 
2017/11/08 17:07:30;04,09;0.00,1.00,-3.00,-4.00,-2.00,0.00,3.00,-2.00 
2017/11/08 17:07:30;04,09;-1.00,-2.00,-3.00,-1.00,0.00,0.00,2.00,-2.00 
2017/11/08 17:07:31;04,09;-2.00,-1.00,-4.00,-2.00,0.00,0.00,1.00,0.00 
2017/11/08 17:07:31;04,09;-1.00,0.00,-2.00,-2.00,-1.00,0.00,2.00,-1.00 
2017/11/08 17:07:31;04,09;-2.00,-1.00,-2.00,-3.00,0.00,0.00,2.00,-1.00 
2017/11/08 17:07:32;04,09;-1.00,0.00,-3.00,-1.00,0.00,0.00,2.00,0.00 
2017/11/08 17:07:32;03,08;6.00,1.00,-1.00,-1.00,-2.00,32.00,0.00,35.00 
2017/11/08 17:07:34;03,09;-1.00,9.00,39.00,30.00,14.00,0.00,-1.00,-2.00 
2017/11/08 17:07:35;03,09;-1.00,12.00,39.00,18.00,14.00,-1.00,-2.00,-1.00 
2017/11/08 17:07:35;01,07;1.00,-1.00,0.00,0.00,2.00,-2.00,-9.00,2.00 
2017/11/08 17:07:35;03,09;-1.00,15.00,41.00,25.00,18.00,-1.00,-2.00,-1.00 
2017/11/08 17:07:36;01,07;-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-7.00,0.00 
2017/11/08 17:07:36;01,07;1.00,-1.00,-1.00,0.00,2.00,-1.00,-5.00,1.00 
