TIMESTAMP;ID;OBJECT;RSSI
2017/11/20 13:28:00.902;ed5db2070ac93626;ENTRANCE DOOR;-89
2017/11/20 13:28:06.152;ed5db2070ac93626;ENTRANCE DOOR;-89
2017/11/20 13:28:16.701;ed5db2070ac93626;ENTRANCE DOOR;-66
2017/11/20 13:28:22.084;ed5db2070ac93626;ENTRANCE DOOR;-77
2017/11/20 13:28:27.249;ed5db2070ac93626;ENTRANCE DOOR;-71
2017/11/20 13:28:32.585;ed5db2070ac93626;ENTRANCE DOOR;-71
2017/11/20 13:28:37.760;ed5db2070ac93626;ENTRANCE DOOR;-92
2017/11/20 13:28:42.824;ed5db2070ac93626;ENTRANCE DOOR;-92
2017/11/20 13:28:59.025;768a0ca423a37319;LAUNDRY BASKET;-91
2017/11/20 13:28:59.026;a909c2973133b421;POT DRAWER;-97
2017/11/20 13:29:04.272;b141ab754dad1e55;FRIDGE;-78
2017/11/20 13:29:04.273;768a0ca423a37319;LAUNDRY BASKET;-91
2017/11/20 13:29:04.273;a909c2973133b421;POT DRAWER;-91
2017/11/20 13:29:04.274;06099f1be94516d9;FOOD CUPBOARD;-101
2017/11/20 13:29:09.488;d895f89352efda14;WATER BOTTLE;-73
2017/11/20 13:29:09.489;b141ab754dad1e55;FRIDGE;-86
2017/11/20 13:29:09.489;06099f1be94516d9;FOOD CUPBOARD;-89
2017/11/20 13:29:09.490;a909c2973133b421;POT DRAWER;-91
2017/11/20 13:29:14.641;d895f89352efda14;WATER BOTTLE;-73
2017/11/20 13:29:14.642;b141ab754dad1e55;FRIDGE;-86
2017/11/20 13:29:14.643;06099f1be94516d9;FOOD CUPBOARD;-89
2017/11/20 13:29:20.063;b141ab754dad1e55;FRIDGE;-89
2017/11/20 13:29:20.064;6f9f4861f45eb83d;MEDICINE BOX;-102
2017/11/20 13:29:25.476;a909c2973133b421;POT DRAWER;-71
2017/11/20 13:29:25.477;b141ab754dad1e55;FRIDGE;-91
2017/11/20 13:29:25.478;768a0ca423a37319;LAUNDRY BASKET;-93
2017/11/20 13:29:25.478;6f9f4861f45eb83d;MEDICINE BOX;-102
2017/11/20 13:29:30.817;a909c2973133b421;POT DRAWER;-82
2017/11/20 13:29:30.818;b141ab754dad1e55;FRIDGE;-90
2017/11/20 13:29:30.818;768a0ca423a37319;LAUNDRY BASKET;-93
2017/11/20 13:29:30.819;06099f1be94516d9;FOOD CUPBOARD;-100
2017/11/20 13:29:36.137;b141ab754dad1e55;FRIDGE;-95
2017/11/20 13:29:36.138;a909c2973133b421;POT DRAWER;-96
2017/11/20 13:29:36.139;06099f1be94516d9;FOOD CUPBOARD;-100
2017/11/20 13:29:41.677;768a0ca423a37319;LAUNDRY BASKET;-70
2017/11/20 13:29:41.678;06099f1be94516d9;FOOD CUPBOARD;-75
2017/11/20 13:29:41.681;b141ab754dad1e55;FRIDGE;-95
