TIMESTAMP;DEVICE;CAPACITANCE
2017/11/20 13:28:15;01,06;0.00,-1.00,-1.00,-10.00,2.00,-1.00,1.00,-4.00 
2017/11/20 13:28:16;01,06;1.00,0.00,-1.00,-11.00,1.00,1.00,0.00,-7.00 
2017/11/20 13:28:16;01,06;0.00,0.00,1.00,-10.00,1.00,-1.00,0.00,-6.00 
2017/11/20 13:28:21;01,09;0.00,0.00,-1.00,-1.00,-1.00,8.00,3.00,4.00 
2017/11/20 13:28:21;01,09;1.00,2.00,-1.00,-2.00,0.00,14.00,10.00,3.00 
2017/11/20 13:28:21;01,09;3.00,3.00,-2.00,0.00,1.00,25.00,28.00,0.00 
2017/11/20 13:28:21;01,06;1.00,-1.00,-2.00,-8.00,-1.00,1.00,-3.00,-4.00 
2017/11/20 13:28:21;01,09;4.00,0.00,-2.00,-1.00,5.00,69.00,50.00,1.00 
2017/11/20 13:28:21;01,09;3.00,0.00,-1.00,-1.00,6.00,87.00,62.00,3.00 
2017/11/20 13:28:21;01,06;0.00,-3.00,-2.00,-10.00,0.00,1.00,-3.00,-5.00 
2017/11/20 13:28:22;01,09;0.00,0.00,-1.00,-1.00,8.00,75.00,40.00,2.00 
2017/11/20 13:28:22;01,06;-1.00,-2.00,-3.00,-10.00,-1.00,2.00,-1.00,-5.00 
2017/11/20 13:28:22;01,09;0.00,-1.00,0.00,0.00,26.00,56.00,53.00,1.00 
2017/11/20 13:28:22;01,08;0.00,-1.00,-1.00,-1.00,0.00,-2.00,-1.00,19.00 
2017/11/20 13:28:22;01,09;0.00,-1.00,-1.00,0.00,32.00,-4.00,53.00,2.00 
2017/11/20 13:28:22;01,08;7.00,-1.00,-1.00,-2.00,-1.00,-1.00,-1.00,25.00 
2017/11/20 13:28:22;01,06;0.00,-1.00,-2.00,-8.00,-1.00,1.00,-2.00,-4.00 
2017/11/20 13:28:22;01,09;0.00,-1.00,0.00,3.00,56.00,-12.00,-94.00,4.00 
2017/11/20 13:28:22;01,09;3.00,2.00,5.00,12.00,21.00,-13.00,-83.00,10.00 
2017/11/20 13:28:22;01,09;1.00,51.00,25.00,7.00,27.00,-8.00,-70.00,5.00 
2017/11/20 13:28:23;02,06;-1.00,0.00,0.00,1.00,0.00,2.00,-1.00,0.00 
2017/11/20 13:28:23;01,09;-1.00,-39.00,17.00,5.00,39.00,-4.00,-58.00,4.00 
2017/11/20 13:28:23;01,09;-1.00,-26.00,58.00,4.00,28.00,-2.00,-48.00,3.00 
2017/11/20 13:28:23;01,08;9.00,0.00,-1.00,-2.00,-1.00,-2.00,-2.00,21.00 
2017/11/20 13:28:23;01,09;-1.00,-16.00,69.00,4.00,25.00,1.00,-40.00,3.00 
2017/11/20 13:28:23;01,09;1.00,-9.00,81.00,4.00,5.00,2.00,-32.00,2.00 
2017/11/20 13:28:23;02,06;-1.00,0.00,-1.00,1.00,0.00,1.00,-1.00,0.00 
2017/11/20 13:28:23;01,09;2.00,1.00,73.00,4.00,-7.00,2.00,-17.00,1.00 
2017/11/20 13:28:23;01,09;3.00,2.00,80.00,3.00,-6.00,2.00,-13.00,0.00 
2017/11/20 13:28:23;01,08;1.00,95.00,1.00,0.00,0.00,0.00,-1.00,0.00 
2017/11/20 13:28:24;01,08;1.00,81.00,-1.00,0.00,0.00,-1.00,0.00,0.00 
2017/11/20 13:28:24;01,09;2.00,3.00,49.00,2.00,-4.00,2.00,-7.00,0.00 
2017/11/20 13:28:24;02,06;-1.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00 
2017/11/20 13:28:24;01,08;1.00,74.00,2.00,0.00,0.00,0.00,0.00,0.00 
2017/11/20 13:28:24;01,08;1.00,117.00,3.00,0.00,0.00,0.00,0.00,0.00 
2017/11/20 13:28:24;01,09;-1.00,7.00,4.00,2.00,-3.00,1.00,-3.00,2.00 
2017/11/20 13:28:24;01,09;-1.00,6.00,14.00,2.00,-3.00,0.00,-2.00,2.00 
2017/11/20 13:28:24;01,08;1.00,106.00,2.00,0.00,1.00,0.00,0.00,0.00 
2017/11/20 13:28:24;01,09;-1.00,5.00,16.00,3.00,-3.00,2.00,-1.00,2.00 
2017/11/20 13:28:24;01,08;1.00,120.00,3.00,0.00,0.00,0.00,1.00,0.00 
2017/11/20 13:28:24;01,08;1.00,105.00,2.00,0.00,0.00,-1.00,0.00,0.00 
2017/11/20 13:28:25;01,08;1.00,90.00,1.00,-1.00,1.00,0.00,0.00,0.00 
2017/11/20 13:28:25;01,09;-1.00,1.00,8.00,24.00,0.00,4.00,2.00,-1.00 
2017/11/20 13:28:25;01,08;1.00,65.00,1.00,-1.00,-1.00,0.00,-1.00,0.00 
2017/11/20 13:28:25;01,09;-1.00,0.00,2.00,24.00,1.00,4.00,2.00,-1.00 
2017/11/20 13:28:25;01,08;2.00,105.00,2.00,-1.00,0.00,0.00,0.00,0.00 
2017/11/20 13:28:25;01,08;2.00,77.00,1.00,0.00,1.00,-1.00,0.00,0.00 
2017/11/20 13:28:25;01,09;-1.00,0.00,2.00,9.00,8.00,4.00,2.00,-1.00 
2017/11/20 13:28:25;01,09;-1.00,0.00,1.00,4.00,19.00,3.00,1.00,0.00 
2017/11/20 13:28:25;01,09;-2.00,0.00,4.00,7.00,27.00,3.00,0.00,1.00 
2017/11/20 13:28:25;01,09;-1.00,1.00,7.00,10.00,29.00,3.00,1.00,2.00 
2017/11/20 13:28:25;01,08;2.00,19.00,3.00,0.00,0.00,-1.00,0.00,2.00 
2017/11/20 13:28:25;01,09;1.00,3.00,10.00,14.00,36.00,3.00,1.00,3.00 
2017/11/20 13:28:26;01,08;6.00,5.00,5.00,0.00,0.00,-1.00,0.00,2.00 
2017/11/20 13:28:26;01,09;1.00,5.00,16.00,22.00,44.00,3.00,0.00,2.00 
2017/11/20 13:28:26;01,08;4.00,-9.00,1.00,0.00,0.00,-1.00,1.00,2.00 
2017/11/20 13:28:26;01,09;-1.00,6.00,22.00,31.00,36.00,3.00,-2.00,3.00 
2017/11/20 13:28:26;01,09;-1.00,6.00,24.00,34.00,34.00,2.00,-2.00,1.00 
2017/11/20 13:28:26;01,09;-1.00,5.00,24.00,34.00,24.00,2.00,-2.00,1.00 
2017/11/20 13:28:26;01,08;12.00,-14.00,0.00,-1.00,0.00,0.00,1.00,1.00 
2017/11/20 13:28:26;01,09;-2.00,4.00,24.00,34.00,29.00,3.00,-2.00,1.00 
2017/11/20 13:28:26;01,08;15.00,-2.00,-1.00,-1.00,0.00,0.00,-1.00,-1.00 
2017/11/20 13:28:27;01,08;16.00,2.00,0.00,-2.00,-1.00,0.00,-2.00,1.00 
2017/11/20 13:28:27;01,09;-2.00,4.00,24.00,28.00,37.00,3.00,1.00,3.00 
2017/11/20 13:28:27;01,08;17.00,13.00,-1.00,-2.00,-1.00,0.00,-2.00,0.00 
2017/11/20 13:28:28;01,08;18.00,16.00,-1.00,-1.00,-1.00,0.00,-1.00,0.00 
2017/11/20 13:28:28;01,09;-2.00,1.00,23.00,34.00,33.00,3.00,0.00,2.00 
2017/11/20 13:28:28;01,09;-2.00,3.00,24.00,35.00,33.00,3.00,-1.00,2.00 
2017/11/20 13:28:28;01,09;0.00,1.00,22.00,38.00,34.00,2.00,-1.00,2.00 
2017/11/20 13:28:29;01,09;0.00,2.00,26.00,36.00,26.00,2.00,-1.00,1.00 
2017/11/20 13:28:30;01,09;0.00,2.00,23.00,30.00,31.00,2.00,-2.00,1.00 
2017/11/20 13:28:30;01,09;1.00,5.00,25.00,0.00,40.00,2.00,0.00,2.00 
2017/11/20 13:28:30;01,09;1.00,4.00,22.00,26.00,42.00,2.00,-1.00,1.00 
2017/11/20 13:28:30;01,09;0.00,2.00,13.00,34.00,28.00,2.00,-3.00,2.00 
2017/11/20 13:28:30;01,08;8.00,24.00,0.00,0.00,0.00,0.00,0.00,-1.00 
2017/11/20 13:28:30;01,09;0.00,2.00,20.00,9.00,36.00,2.00,-1.00,1.00 
2017/11/20 13:28:31;01,09;0.00,1.00,18.00,25.00,31.00,2.00,-1.00,1.00 
2017/11/20 13:28:31;01,08;15.00,36.00,0.00,-1.00,-1.00,0.00,-1.00,-1.00 
2017/11/20 13:28:31;01,05;-1.00,-2.00,-3.00,-1.00,1.00,-1.00,-1.00,-1.00 
2017/11/20 13:28:31;01,09;-1.00,-2.00,0.00,18.00,34.00,2.00,-3.00,0.00 
2017/11/20 13:28:31;01,08;25.00,41.00,0.00,-1.00,0.00,-1.00,0.00,-1.00 
2017/11/20 13:28:31;01,09;0.00,-3.00,-3.00,13.00,36.00,2.00,-2.00,-1.00 
2017/11/20 13:28:31;01,08;31.00,44.00,0.00,-1.00,1.00,-1.00,-1.00,-1.00 
2017/11/20 13:28:31;01,05;-1.00,-2.00,-3.00,-1.00,1.00,-1.00,-1.00,-1.00 
2017/11/20 13:28:31;01,08;33.00,50.00,1.00,-1.00,0.00,-1.00,0.00,0.00 
2017/11/20 13:28:32;01,09;0.00,-2.00,-1.00,6.00,12.00,1.00,-1.00,0.00 
2017/11/20 13:28:32;01,09;0.00,-2.00,-1.00,7.00,-4.00,1.00,-1.00,0.00 
2017/11/20 13:28:32;01,08;40.00,27.00,-2.00,-1.00,1.00,1.00,2.00,13.00 
2017/11/20 13:28:32;01,09;0.00,-2.00,-2.00,4.00,10.00,-1.00,-2.00,-1.00 
