TIMESTAMP;OBJECT;STATE;HABITANT
2017/11/08 11:59:46.0;C14;Pressure;Mario
2017/11/08 11:59:48.0;SM4;Movement;Mario
2017/11/08 11:59:48.0;C14;No Pressure;Mario
2017/11/08 11:59:49.0;C14;Pressure;Mario
2017/11/08 11:59:53.0;C14;No Pressure;Mario
2017/11/08 11:59:54.0;C14;No Pressure;Mario
2017/11/08 11:59:58.0;SM4;No movement;Mario
2017/11/08 12:00:05.0;C14;Pressure;Mario
2017/11/08 12:00:06.0;C14;No Pressure;Mario
2017/11/08 12:00:08.0;C14;Pressure;Mario
2017/11/08 12:00:09.0;C14;Pressure;Mario
2017/11/08 12:00:10.0;C14;No Pressure;Mario
2017/11/08 12:00:14.0;C14;Pressure;Mario
2017/11/08 12:00:15.0;C14;No Pressure;Mario
2017/11/08 12:00:16.0;C14;No Pressure;Mario
2017/11/08 12:00:19.0;C14;Pressure;Mario
2017/11/08 12:00:20.0;C14;Pressure;Mario
2017/11/08 12:00:21.0;C14;No Pressure;Mario
2017/11/08 12:00:32.0;C14;Pressure;Mario
2017/11/08 12:00:34.0;C14;No Pressure;Mario
2017/11/08 12:00:35.0;C14;No Pressure;Mario
2017/11/08 12:00:37.0;C14;Pressure;Mario
2017/11/08 12:00:38.0;C14;No Pressure;Mario
2017/11/08 12:00:39.0;C14;Pressure;Mario
2017/11/08 12:00:40.0;C14;No Pressure;Mario
2017/11/08 12:00:41.0;SM4;Movement;Mario
2017/11/08 12:00:44.0;C14;Pressure;Mario
2017/11/08 12:01:29.0;C09;Open;Mario
2017/11/08 12:01:41.0;SM4;No movement;Mario
2017/11/08 12:01:47.0;SM4;Movement;Mario
2017/11/08 12:02:02.0;SM4;No movement;Mario
2017/11/08 12:02:03.0;C09;Close;Mario
2017/11/08 12:02:07.0;SM4;Movement;Mario
2017/11/08 12:02:12.0;C09;Open;Mario
2017/11/08 12:02:25.0;C09;Close;Mario
2017/11/08 12:02:57.0;SM1;No movement;Mario
2017/11/08 12:02:57.0;D04;Open;Mario
2017/11/08 12:03:02.0;D04;Close;Mario
2017/11/08 12:03:02.0;D10;Open;Mario
2017/11/08 12:03:03.0;SM1;Movement;Mario
2017/11/08 12:03:20.0;D10;Close;Mario
2017/11/08 12:03:21.0;D01;Open;Mario
2017/11/08 12:03:31.0;D01;Close;Mario
2017/11/08 12:03:38.0;D01;Open;Mario
2017/11/08 12:03:41.0;D01;Close;Mario
2017/11/08 12:04:02.0;D02;Open;Mario
2017/11/08 12:04:04.0;D02;Close;Mario
2017/11/08 12:04:08.0;SM1;No movement;Mario
2017/11/08 12:05:10.0;D02;Open;Mario
2017/11/08 12:05:14.0;D02;Close;Mario
2017/11/08 12:05:16.0;SM1;Movement;Mario
2017/11/08 12:05:26.0;SM1;No movement;Mario
2017/11/08 12:06:21.0;SM1;No movement;Mario
2017/11/08 12:07:06.0;SM1;Movement;Mario
2017/11/08 12:07:31.0;SM1;No movement;Mario
2017/11/08 12:07:38.0;SM1;Movement;Mario
2017/11/08 12:07:53.0;SM1;No movement;Mario
2017/11/08 12:08:10.0;SM1;Movement;Mario
2017/11/08 12:08:20.0;SM1;No movement;Mario
2017/11/08 12:08:22.0;SM1;Movement;Mario
2017/11/08 12:08:33.0;SM1;No movement;Mario
2017/11/08 12:08:51.0;SM1;Movement;Mario
2017/11/08 12:09:06.0;SM1;No movement;Mario
2017/11/08 12:09:51.0;SM1;Movement;Mario
2017/11/08 12:10:37.0;SM3;No movement;Mario
2017/11/08 12:10:38.0;SM3;Movement;Mario
2017/11/08 12:10:48.0;C09;Open;Mario
2017/11/08 12:10:49.0;SM4;No movement;Mario
2017/11/08 12:10:50.0;SM4;Movement;Mario
2017/11/08 12:11:00.0;SM4;No movement;Mario
2017/11/08 12:11:04.0;SM4;Movement;Mario
2017/11/08 12:11:05.0;C09;Close;Mario
2017/11/08 12:11:14.0;SM4;No movement;Mario
2017/11/08 12:11:16.0;SM4;Movement;Mario
2017/11/08 12:11:27.0;D03;Open;Mario
2017/11/08 12:11:28.0;SM3;No movement;Mario
2017/11/08 12:11:33.0;C13;Open;Mario
2017/11/08 12:11:52.0;C13;Close;Mario
2017/11/08 12:11:59.0;D03;Close;Mario
2017/11/08 12:12:03.0;SM1;Movement;Mario
2017/11/08 12:12:11.0;SM4;No movement;Mario
2017/11/08 12:12:17.0;SM4;Movement;Mario
2017/11/08 12:12:20.0;D03;Open;Mario
2017/11/08 12:12:28.0;SM1;No movement;Mario
2017/11/08 12:12:42.0;SM4;No movement;Mario
2017/11/08 12:12:46.0;D09;Open;Mario
2017/11/08 12:13:21.0;SM1;No movement;Mario
2017/11/08 12:13:28.0;SM1;Movement;Mario
2017/11/08 12:13:34.0;D09;Close;Mario
2017/11/08 12:14:12.0;SM4;No movement;Mario
2017/11/08 12:14:13.0;SM4;Movement;Mario
2017/11/08 12:14:42.0;SM4;No movement;Mario
2017/11/08 12:15:28.0;SM4;Movement;Mario
2017/11/08 12:15:38.0;SM4;No movement;Mario
