TIMESTAMP;DEVICE;CAPACITANCE
2017/11/08 11:59:28;01,07;0.00,-1.00,-2.00,-2.00,-2.00,2.00,14.00,-2.00
2017/11/08 11:59:28;01,07;-1.00,0.00,-1.00,0.00,-3.00,1.00,10.00,-2.00
2017/11/08 11:59:28;01,07;-1.00,0.00,-1.00,0.00,-2.00,0.00,5.00,-3.00
2017/11/08 11:59:28;01,07;-1.00,-2.00,-1.00,0.00,-1.00,0.00,3.00,-2.00
2017/11/08 11:59:29;01,07;0.00,-1.00,-2.00,0.00,0.00,0.00,4.00,-2.00
2017/11/08 11:59:29;01,07;-1.00,-2.00,-1.00,0.00,-2.00,1.00,2.00,-3.00
2017/11/08 11:59:30;01,07;0.00,-1.00,-2.00,0.00,-1.00,-1.00,2.00,-3.00
2017/11/08 11:59:36;01,07;0.00,-1.00,0.00,-2.00,1.00,2.00,-9.00,2.00
2017/11/08 11:59:37;01,07;-1.00,0.00,-1.00,-1.00,0.00,2.00,-4.00,-1.00
2017/11/08 11:59:37;01,07;-2.00,0.00,-1.00,-3.00,0.00,2.00,-4.00,-1.00
2017/11/08 11:59:38;01,07;-2.00,0.00,-1.00,-2.00,-1.00,0.00,4.00,-2.00
2017/11/08 11:59:38;01,07;-1.00,0.00,-1.00,-2.00,-1.00,-2.00,4.00,-2.00
2017/11/08 11:59:38;01,07;-1.00,-1.00,-1.00,0.00,-1.00,-4.00,7.00,-2.00
2017/11/08 11:59:39;01,07;-2.00,0.00,-1.00,0.00,1.00,-4.00,4.00,-2.00
2017/11/08 11:59:42;01,07;0.00,-1.00,0.00,0.00,-1.00,-1.00,-8.00,0.00
2017/11/08 11:59:42;01,07;-1.00,-2.00,0.00,-1.00,-1.00,-2.00,-8.00,1.00
2017/11/08 11:59:43;01,07;0.00,-1.00,0.00,-2.00,-1.00,-2.00,-10.00,2.00
2017/11/08 11:59:43;01,07;-1.00,0.00,-1.00,-2.00,0.00,-1.00,-9.00,1.00
