TIMESTAMP;DEVICE;CAPACITANCE
2017/11/10 17:08:35;01,07;-1.00,-1.00,-1.00,-1.00,-1.00,0.00,11.00,0.00 
2017/11/10 17:08:35;01,07;-1.00,0.00,-1.00,0.00,1.00,1.00,12.00,0.00 
2017/11/10 17:08:36;01,07;-1.00,-1.00,-1.00,0.00,0.00,1.00,12.00,-2.00 
2017/11/10 17:08:36;01,07;-1.00,-1.00,-1.00,-2.00,0.00,1.00,11.00,-5.00 
2017/11/10 17:08:36;01,07;-1.00,0.00,-1.00,-1.00,0.00,0.00,14.00,-4.00 
2017/11/10 17:08:37;01,07;-1.00,0.00,-1.00,-1.00,1.00,0.00,13.00,-4.00 
2017/11/10 17:08:37;01,07;0.00,0.00,1.00,0.00,-1.00,0.00,11.00,0.00 
2017/11/10 17:08:38;01,07;0.00,-2.00,0.00,-1.00,-1.00,0.00,-1.00,0.00 
2017/11/10 17:08:39;01,07;-1.00,-1.00,0.00,0.00,-1.00,-1.00,-1.00,1.00 
2017/11/10 17:08:39;01,07;0.00,-2.00,0.00,0.00,-3.00,1.00,2.00,-1.00 
2017/11/10 17:08:40;01,07;-1.00,-2.00,0.00,-1.00,-1.00,2.00,6.00,-1.00 
2017/11/10 17:08:40;01,07;0.00,-1.00,-1.00,-1.00,0.00,0.00,12.00,0.00 
2017/11/10 17:08:40;01,07;2.00,-1.00,-1.00,-1.00,0.00,0.00,5.00,1.00 
2017/11/10 17:08:41;01,07;1.00,-1.00,-1.00,-1.00,-1.00,-1.00,4.00,0.00 
2017/11/10 17:08:42;01,06;-2.00,2.00,-1.00,2.00,-1.00,-1.00,0.00,1.00 
2017/11/10 17:08:42;01,06;-3.00,2.00,0.00,0.00,-1.00,0.00,1.00,0.00 
2017/11/10 17:08:42;01,06;-3.00,0.00,-1.00,1.00,-1.00,-1.00,1.00,0.00 
2017/11/10 17:08:44;01,07;-2.00,2.00,-1.00,-1.00,-2.00,-1.00,1.00,-1.00 
2017/11/10 17:08:44;01,07;1.00,0.00,-2.00,0.00,-2.00,0.00,5.00,0.00 
2017/11/10 17:08:45;01,07;-1.00,0.00,-2.00,0.00,1.00,0.00,3.00,0.00 
2017/11/10 17:08:52;01,09;-1.00,-1.00,-2.00,0.00,-1.00,0.00,6.00,1.00 
2017/11/10 17:08:52;01,09;-1.00,-1.00,-2.00,0.00,-1.00,-2.00,1.00,3.00 
