TIMESTAMP;OBJECT;STATE;HABITANT
2017/11/10 13:12:30.0;M01;Open;Mario
2017/11/10 13:12:43.0;M01;Close;Mario
2017/11/10 13:13:20.0;C04;Open;Mario
2017/11/10 13:13:31.0;C04;Close;Mario
2017/11/10 13:13:34.0;D10;Open;Mario
2017/11/10 13:13:44.0;SM1;No movement;Mario
2017/11/10 13:13:47.0;SM1;Movement;Mario
2017/11/10 13:13:55.0;D10;Close;Mario
2017/11/10 13:14:02.0;SM1;No movement;Mario
2017/11/10 13:14:07.0;SM1;Movement;Mario
2017/11/10 13:14:10.0;SM1;Movement;Mario
2017/11/10 13:14:32.0;SM1;No movement;Mario
2017/11/10 13:14:35.0;SM1;Movement;Mario
2017/11/10 13:14:59.0;SM1;No movement;Mario
2017/11/10 13:15:01.0;SM1;Movement;Mario
2017/11/10 13:15:10.0;SM1;No movement;Mario
2017/11/10 13:15:11.0;SM1;Movement;Mario
2017/11/10 13:16:59.0;D01;Open;Mario
2017/11/10 13:17:25.0;D01;Close;Mario
2017/11/10 13:20:04.0;D08;Open;Mario
2017/11/10 13:20:13.0;D08;Close;Mario
2017/11/10 13:20:41.0;D10;Open;Mario
2017/11/10 13:20:47.0;D10;Close;Mario
2017/11/10 13:20:56.0;SM1;No movement;Mario
2017/11/10 13:20:58.0;SM1;Movement;Mario
2017/11/10 13:21:53.0;SM1;No movement;Mario
2017/11/10 13:22:05.0;SM1;Movement;Mario
2017/11/10 13:22:15.0;SM1;No movement;Mario
2017/11/10 13:23:21.0;SM1;Movement;Mario
2017/11/10 13:23:31.0;SM1;No movement;Mario
2017/11/10 13:24:13.0;SM1;Movement;Mario
2017/11/10 13:24:23.0;SM1;No movement;Mario
2017/11/10 13:25:23.0;SM1;Movement;Mario
2017/11/10 13:25:32.0;SM1;No movement;Mario
2017/11/10 13:25:38.0;SM1;Movement;Mario
2017/11/10 13:26:03.0;SM1;No movement;Mario
2017/11/10 13:26:06.0;SM1;Movement;Mario
2017/11/10 13:26:16.0;SM1;No movement;Mario
2017/11/10 13:26:25.0;SM1;Movement;Mario
2017/11/10 13:26:35.0;SM1;No movement;Mario
2017/11/10 13:26:48.0;SM1;Movement;Mario
2017/11/10 13:27:50.0;SM3;No movement;Mario
2017/11/10 13:28:15.0;SM3;Movement;Mario
2017/11/10 13:28:21.0;C09;Open;Mario
2017/11/10 13:28:35.0;C09;Close;Mario
2017/11/10 13:29:01.0;TV0;Open;Mario
2017/11/10 13:29:01.0;SM4;No movement;Mario
2017/11/10 13:29:06.0;S09;No Pressure;Mario
2017/11/10 13:29:17.0;SM5;No movement;Mario
2017/11/10 13:29:44.0;SM5;Movement;Mario
2017/11/10 13:29:54.0;SM5;No movement;Mario
2017/11/10 13:30:26.0;SM5;Movement;Mario
2017/11/10 13:30:30.0;SM5;No movement;Mario
2017/11/10 13:36:16.0;SM5;Movement;Mario
2017/11/10 13:36:23.0;S09;Pressure;Mario
2017/11/10 13:36:25.0;TV0;Close;Mario
2017/11/10 13:36:26.0;TV0;Open;Mario
2017/11/10 13:36:27.0;TV0;Close;Mario
2017/11/10 13:36:27.0;TV0;Open;Mario
2017/11/10 13:36:28.0;TV0;Close;Mario
2017/11/10 13:36:47.0;SM4;No movement;Mario
2017/11/10 13:36:47.0;SM5;No movement;Mario
2017/11/10 13:36:50.0;D07;Open;Mario
2017/11/10 13:37:04.0;SM3;No movement;Mario
2017/11/10 13:37:07.0;SM3;Movement;Mario
2017/11/10 13:37:13.0;D07;Close;Mario
2017/11/10 13:37:16.0;C10;Open;Mario
2017/11/10 13:37:20.0;C10;Close;Mario
2017/11/10 13:37:56.0;SM1;Movement;Mario
2017/11/10 13:37:56.0;D09;Open;Mario
2017/11/10 13:38:21.0;SM1;No movement;Mario
2017/11/10 13:38:24.0;SM1;Movement;Mario
2017/11/10 13:38:39.0;D09;Close;Mario
2017/11/10 13:38:44.0;SM1;No movement;Mario
2017/11/10 13:39:07.0;SM1;Movement;Mario
2017/11/10 13:39:10.0;C02;Open;Mario
2017/11/10 13:39:17.0;C02;Close;Mario
2017/11/10 13:39:19.0;SM4;Movement;Mario
2017/11/10 13:39:28.0;SM1;No movement;Mario
2017/11/10 13:39:29.0;SM1;Movement;Mario
2017/11/10 13:39:39.0;SM4;No movement;Mario
2017/11/10 13:39:40.0;SM1;No movement;Mario
2017/11/10 13:41:47.0;SM4;Movement;Mario
2017/11/10 13:41:57.0;SM4;No movement;Mario
2017/11/10 13:42:23.0;C08;Open;Mario
2017/11/10 13:42:29.0;C08;Close;Mario
2017/11/10 13:42:30.0;SM1;Movement;Mario
2017/11/10 13:42:42.0;SM4;Movement;Mario
2017/11/10 13:42:50.0;SM1;No movement;Mario
2017/11/10 13:42:52.0;SM4;No movement;Mario
2017/11/10 13:43:20.0;M01;Open;Mario
2017/11/10 13:43:36.0;M01;Close;Mario
