TIMESTAMP;DEVICE;CAPACITANCE
2017/11/03 13:10:28;01,06;-2.00,0.00,0.00,-4.00,-1.00,1.00,0.00,-1.00
2017/11/03 13:10:28;01,06;-1.00,0.00,-1.00,-2.00,3.00,-1.00,0.00,-2.00
2017/11/03 13:10:28;01,06;-1.00,1.00,-1.00,-1.00,1.00,-3.00,-1.00,-1.00
2017/11/03 13:10:36;01,07;0.00,-1.00,-1.00,0.00,-1.00,2.00,8.00,-1.00
2017/11/03 13:10:36;01,07;-1.00,1.00,0.00,-1.00,-1.00,1.00,6.00,-2.00
2017/11/03 13:10:36;01,07;-2.00,1.00,0.00,0.00,-1.00,0.00,6.00,-2.00
2017/11/03 13:10:41;01,09;0.00,-1.00,-2.00,0.00,10.00,18.00,-1.00,-1.00
2017/11/03 13:10:41;01,09;0.00,-1.00,-2.00,0.00,16.00,38.00,-1.00,-5.00
2017/11/03 13:10:41;01,09;0.00,-1.00,-2.00,0.00,22.00,50.00,0.00,-4.00
2017/11/03 13:10:41;01,09;0.00,-1.00,-2.00,0.00,26.00,60.00,3.00,-3.00
2017/11/03 13:10:41;01,09;-4.00,-1.00,-2.00,-1.00,20.00,65.00,-7.00,33.00
2017/11/03 13:10:41;01,09;-3.00,-1.00,-2.00,-1.00,29.00,31.00,38.00,22.00
2017/11/03 13:10:41;01,09;-1.00,-1.00,-2.00,-1.00,6.00,6.00,51.00,25.00
2017/11/03 13:10:42;01,09;-1.00,-1.00,-2.00,0.00,1.00,13.00,44.00,23.00
2017/11/03 13:10:42;01,09;0.00,-1.00,-2.00,34.00,-10.00,26.00,33.00,17.00
2017/11/03 13:10:42;01,09;0.00,-1.00,31.00,26.00,-8.00,31.00,31.00,17.00
2017/11/03 13:10:42;01,09;-1.00,-1.00,29.00,2.00,-6.00,37.00,26.00,10.00
2017/11/03 13:10:42;01,08;12.00,0.00,1.00,-1.00,-1.00,-2.00,0.00,0.00
2017/11/03 13:10:42;01,09;0.00,-1.00,24.00,32.00,-4.00,34.00,-13.00,4.00
2017/11/03 13:10:42;01,09;0.00,-1.00,29.00,37.00,-3.00,4.00,-22.00,-1.00
2017/11/03 13:10:42;01,09;-1.00,-1.00,19.00,32.00,18.00,-7.00,-22.00,-2.00
2017/11/03 13:10:42;01,08;19.00,1.00,-2.00,-1.00,-1.00,-2.00,1.00,12.00
2017/11/03 13:10:42;01,08;42.00,3.00,0.00,-1.00,-1.00,-1.00,0.00,4.00
2017/11/03 13:10:43;01,08;25.00,40.00,0.00,-1.00,-1.00,-1.00,1.00,-3.00
2017/11/03 13:10:43;01,08;39.00,57.00,-1.00,0.00,0.00,0.00,-1.00,-1.00
2017/11/03 13:10:43;01,08;37.00,59.00,0.00,0.00,1.00,0.00,-1.00,-1.00
2017/11/03 13:10:43;01,09;0.00,-1.00,20.00,25.00,8.00,-5.00,-2.00,-2.00
2017/11/03 13:10:43;01,09;0.00,-1.00,14.00,23.00,7.00,-4.00,-1.00,-1.00
2017/11/03 13:10:43;01,08;30.00,76.00,2.00,1.00,0.00,-1.00,-1.00,0.00
2017/11/03 13:10:43;01,09;0.00,-1.00,14.00,10.00,6.00,-2.00,-1.00,-1.00
2017/11/03 13:10:43;01,08;20.00,73.00,2.00,0.00,0.00,-1.00,-1.00,0.00
2017/11/03 13:10:43;01,09;0.00,-1.00,24.00,5.00,5.00,-1.00,-1.00,-1.00
2017/11/03 13:10:43;01,08;23.00,51.00,3.00,1.00,1.00,-1.00,-1.00,0.00
2017/11/03 13:10:43;02,09;-2.00,-1.00,-2.00,0.00,-1.00,5.00,-1.00,-3.00
2017/11/03 13:10:43;01,09;0.00,-1.00,46.00,8.00,3.00,1.00,-1.00,-1.00
2017/11/03 13:10:43;01,09;0.00,-1.00,46.00,8.00,3.00,1.00,-1.00,-1.00
2017/11/03 13:10:43;01,08;20.00,53.00,1.00,1.00,0.00,0.00,-1.00,0.00
2017/11/03 13:10:44;02,09;0.00,-1.00,-2.00,0.00,0.00,4.00,-1.00,-3.00
2017/11/03 13:10:44;01,08;1.00,-12.00,6.00,2.00,0.00,-1.00,0.00,0.00
2017/11/03 13:10:44;01,09;-1.00,3.00,59.00,16.00,0.00,1.00,1.00,2.00
2017/11/03 13:10:44;01,09;-1.00,1.00,50.00,16.00,0.00,1.00,1.00,2.00
2017/11/03 13:10:44;01,08;1.00,26.00,6.00,0.00,1.00,1.00,-1.00,0.00
2017/11/03 13:10:44;02,09;0.00,-1.00,-1.00,1.00,1.00,8.00,1.00,-3.00
2017/11/03 13:10:44;01,08;2.00,13.00,2.00,0.00,0.00,1.00,-1.00,0.00
2017/11/03 13:10:44;01,09;-2.00,0.00,33.00,14.00,0.00,2.00,1.00,2.00
2017/11/03 13:10:44;01,08;2.00,63.00,1.00,0.00,1.00,1.00,-1.00,0.00
2017/11/03 13:10:44;01,09;-2.00,0.00,43.00,14.00,-1.00,2.00,1.00,2.00
2017/11/03 13:10:44;01,08;2.00,45.00,1.00,1.00,1.00,0.00,-1.00,1.00
2017/11/03 13:10:44;02,09;1.00,0.00,-2.00,0.00,-1.00,3.00,-1.00,-1.00
2017/11/03 13:10:45;02,08;-2.00,2.00,-1.00,-1.00,-1.00,-1.00,6.00,1.00
2017/11/03 13:10:45;01,09;-1.00,3.00,-7.00,9.00,0.00,3.00,1.00,-1.00
2017/11/03 13:10:45;01,08;4.00,71.00,0.00,1.00,1.00,-1.00,0.00,1.00
2017/11/03 13:10:45;01,08;4.00,52.00,0.00,0.00,1.00,-1.00,-1.00,1.00
2017/11/03 13:10:45;01,09;-1.00,9.00,4.00,21.00,0.00,3.00,1.00,-2.00
2017/11/03 13:10:45;01,09;-1.00,8.00,12.00,25.00,2.00,3.00,1.00,-2.00
2017/11/03 13:10:46;01,08;4.00,40.00,0.00,0.00,0.00,-2.00,-1.00,1.00
2017/11/03 13:10:46;01,05;0.00,-1.00,0.00,0.00,-1.00,0.00,-1.00,1.00
2017/11/03 13:10:46;01,08;7.00,-9.00,0.00,0.00,0.00,-1.00,-2.00,2.00
2017/11/03 13:10:46;01,09;-1.00,16.00,30.00,35.00,1.00,3.00,1.00,-2.00
2017/11/03 13:10:46;01,09;-1.00,14.00,42.00,37.00,1.00,3.00,1.00,-2.00
2017/11/03 13:10:46;02,08;-1.00,1.00,-1.00,-1.00,0.00,-1.00,-2.00,-1.00
2017/11/03 13:10:46;01,05;0.00,-1.00,0.00,1.00,-1.00,0.00,-1.00,0.00
2017/11/03 13:10:46;01,09;-1.00,13.00,44.00,37.00,0.00,3.00,1.00,-2.00
2017/11/03 13:10:46;01,08;6.00,37.00,0.00,-1.00,-1.00,0.00,-2.00,0.00
2017/11/03 13:10:47;01,08;6.00,26.00,-1.00,-1.00,0.00,0.00,-3.00,0.00
2017/11/03 13:10:48;01,08;6.00,22.00,-1.00,-1.00,-1.00,0.00,-2.00,0.00
2017/11/03 13:10:48;01,08;5.00,27.00,-1.00,0.00,0.00,1.00,-2.00,1.00
2017/11/03 13:10:49;01,09;0.00,10.00,38.00,49.00,0.00,2.00,0.00,-1.00
2017/11/03 13:10:49;01,09;0.00,11.00,39.00,37.00,0.00,2.00,0.00,-1.00
2017/11/03 13:10:52;01,07;0.00,0.00,1.00,0.00,-2.00,-4.00,-3.00,0.00
2017/11/03 13:10:52;01,08;-5.00,-18.00,2.00,1.00,1.00,-1.00,-1.00,-1.00
2017/11/03 13:10:52;01,08;2.00,-7.00,1.00,0.00,0.00,0.00,-1.00,0.00
2017/11/03 13:10:52;01,07;1.00,-1.00,1.00,1.00,1.00,-3.00,-3.00,1.00
2017/11/03 13:10:52;01,08;14.00,0.00,1.00,0.00,1.00,-1.00,-1.00,0.00
2017/11/03 13:10:52;01,07;1.00,-1.00,1.00,-1.00,0.00,-1.00,2.00,1.00
