TIMESTAMP;OBJECT;STATE;HABITANT
2017/10/31 11:08:55.0;SM4;Movement;Mario 
2017/10/31 11:09:11.0;SM4;No movement;Mario 
2017/10/31 11:09:31.0;C14;Pressure;Mario 
2017/10/31 11:09:31.0;SM4;Movement;Mario 
2017/10/31 11:09:32.0;C14;No Pressure;Mario 
2017/10/31 11:09:41.0;C14;Pressure;Mario 
2017/10/31 11:09:43.0;SM3;Movement;Mario 
2017/10/31 11:09:53.0;SM3;No movement;Mario 
2017/10/31 11:09:56.0;M01;Open;Mario 
2017/10/31 11:10:06.0;SM4;No movement;Mario 
2017/10/31 11:11:21.0;SM4;Movement;Mario 
2017/10/31 11:11:21.0;M01;Close;Mario 
2017/10/31 11:13:15.0;SM4;Movement;Mario 
2017/10/31 11:13:40.0;SM4;No movement;Mario 
2017/10/31 11:14:58.0;C14;Pressure;Mario 
2017/10/31 11:14:58.0;SM4;Movement;Mario 
2017/10/31 11:14:59.0;C14;No Pressure;Mario 
2017/10/31 11:15:01.0;C14;Pressure;Mario 
2017/10/31 11:15:57.0;D07;Open;Mario 
2017/10/31 11:16:12.0;SM3;No movement;Mario 
2017/10/31 11:16:18.0;SM3;Movement;Mario 
2017/10/31 11:16:22.0;C10;Open;Mario 
2017/10/31 11:16:22.0;C08;Open;Mario 
2017/10/31 11:16:30.0;C08;Close;Mario 
2017/10/31 11:16:30.0;C10;Close;Mario 
2017/10/31 11:16:34.0;SM4;Movement;Mario 
2017/10/31 11:16:35.0;D07;Close;Mario 
2017/10/31 11:17:04.0;SM4;No movement;Mario 
2017/10/31 11:17:19.0;C09;Open;Mario 
2017/10/31 11:17:22.0;SM4;Movement;Mario 
2017/10/31 11:17:42.0;SM4;No movement;Mario 
2017/10/31 11:17:43.0;SM4;Movement;Mario 
2017/10/31 11:17:44.0;SM3;No movement;Mario 
2017/10/31 11:17:45.0;SM3;Movement;Mario 
2017/10/31 11:17:47.0;C09;Close;Mario 
2017/10/31 11:18:39.0;SM1;Movement;Mario 
2017/10/31 11:18:40.0;D10;Open;Mario 
2017/10/31 11:18:59.0;D10;Close;Mario 
2017/10/31 11:19:04.0;D01;Open;Mario 
2017/10/31 11:19:14.0;D01;Close;Mario 
2017/10/31 11:19:32.0;D01;Open;Mario 
2017/10/31 11:19:39.0;D01;Close;Mario 
2017/10/31 11:19:43.0;D02;Open;Mario 
2017/10/31 11:19:44.0;D02;Close;Mario 
2017/10/31 11:19:49.0;SM1;No movement;Mario 
2017/10/31 11:20:35.0;SM1;Movement;Mario 
2017/10/31 11:21:10.0;SM1;No movement;Mario 
2017/10/31 11:21:11.0;SM1;Movement;Mario 
2017/10/31 11:21:14.0;D02;Open;Mario 
2017/10/31 11:21:20.0;D02;Close;Mario 
2017/10/31 11:21:21.0;SM1;No movement;Mario 
2017/10/31 11:21:23.0;SM1;Movement;Mario 
2017/10/31 11:21:53.0;SM1;No movement;Mario 
2017/10/31 11:22:37.0;SM1;No movement;Mario 
2017/10/31 11:23:50.0;SM1;Movement;Mario 
2017/10/31 11:24:00.0;SM1;No movement;Mario 
2017/10/31 11:24:30.0;SM1;Movement;Mario 
2017/10/31 11:24:39.0;SM1;No movement;Mario 
2017/10/31 11:24:52.0;SM1;Movement;Mario 
2017/10/31 11:25:59.0;SM4;Movement;Mario 
2017/10/31 11:26:14.0;SM3;No movement;Mario 
2017/10/31 11:26:23.0;SM3;Movement;Mario 
2017/10/31 11:26:23.0;C09;Open;Mario 
2017/10/31 11:26:33.0;SM3;No movement;Mario 
2017/10/31 11:26:34.0;SM3;Movement;Mario 
2017/10/31 11:26:35.0;C09;Close;Mario 
2017/10/31 11:26:39.0;C09;Open;Mario 
2017/10/31 11:26:49.0;C09;Close;Mario 
2017/10/31 11:26:58.0;SM3;No movement;Mario 
2017/10/31 11:26:59.0;SM3;Movement;Mario 
2017/10/31 11:27:32.0;D03;Open;Mario 
2017/10/31 11:28:15.0;SM4;No movement;Mario 
2017/10/31 11:28:16.0;SM4;Movement;Mario 
2017/10/31 11:28:25.0;SM1;Movement;Mario 
2017/10/31 11:28:26.0;C12;No present;Mario 
2017/10/31 11:28:31.0;SM4;No movement;Mario 
2017/10/31 11:28:37.0;C12;Present;Mario 
2017/10/31 11:28:41.0;SM4;Movement;Mario 
2017/10/31 11:28:45.0;SM1;No movement;Mario 
2017/10/31 11:28:50.0;D03;Close;Mario 
2017/10/31 11:29:36.0;SM4;No movement;Mario 
2017/10/31 11:29:37.0;SM4;Movement;Mario 
2017/10/31 11:29:39.0;M01;Open;Mario 
2017/10/31 11:29:44.0;M01;Close;Mario 
2017/10/31 11:29:46.0;SM4;No movement;Mario 
