TIMESTAMP;ID;OBJECT;RSSI
2017/10/31 11:11:26.831;8108b9e0bcd42be1;WARDROBE DOOR;-95
2017/10/31 11:11:31.967;8108b9e0bcd42be1;WARDROBE DOOR;-95
2017/10/31 11:11:42.796;472c18626db5d102;BED;-68
2017/10/31 11:11:47.966;472c18626db5d102;BED;-84
2017/10/31 11:11:53.312;472c18626db5d102;BED;-83
2017/10/31 11:11:58.563;472c18626db5d102;BED;-83
2017/10/31 11:11:58.564;fc0a68ebcdb1ab7c;PYJAMAS DRAWER;-100
2017/10/31 11:12:03.813;472c18626db5d102;BED;-83
2017/10/31 11:12:03.814;fc0a68ebcdb1ab7c;PYJAMAS DRAWER;-100
2017/10/31 11:12:08.909;472c18626db5d102;BED;-83
2017/10/31 11:12:14.253;472c18626db5d102;BED;-81
2017/10/31 11:12:19.705;472c18626db5d102;BED;-67
2017/10/31 11:12:25.054;472c18626db5d102;BED;-82
2017/10/31 11:12:30.469;472c18626db5d102;BED;-67
2017/10/31 11:12:35.752;472c18626db5d102;BED;-85
2017/10/31 11:12:41.092;472c18626db5d102;BED;-85
2017/10/31 11:12:46.438;472c18626db5d102;BED;-83
2017/10/31 11:12:51.670;472c18626db5d102;BED;-85
2017/10/31 11:12:56.941;472c18626db5d102;BED;-85
2017/10/31 11:13:02.157;472c18626db5d102;BED;-86
2017/10/31 11:13:07.502;472c18626db5d102;BED;-84
2017/10/31 11:13:12.713;472c18626db5d102;BED;-84
2017/10/31 11:13:18.085;472c18626db5d102;BED;-84
2017/10/31 11:13:23.453;472c18626db5d102;BED;-84
2017/10/31 11:13:28.863;472c18626db5d102;BED;-83
2017/10/31 11:13:34.218;472c18626db5d102;BED;-84
2017/10/31 11:13:39.755;472c18626db5d102;BED;-82
2017/10/31 11:13:45.239;472c18626db5d102;BED;-82
2017/10/31 11:13:50.699;472c18626db5d102;BED;-63
2017/10/31 11:13:55.837;472c18626db5d102;BED;-93
2017/10/31 11:14:01.060;472c18626db5d102;BED;-93
2017/10/31 11:14:27.439;472c18626db5d102;BED;-97
2017/10/31 11:14:32.658;472c18626db5d102;BED;-97
2017/10/31 11:14:43.119;768a0ca423a37319;LAUNDRY BASKET;-95
2017/10/31 11:14:48.380;768a0ca423a37319;LAUNDRY BASKET;-95
2017/10/31 11:14:58.890;b924c01610110ab4;TOOTHBRUSH;-93
2017/10/31 11:15:04.072;b924c01610110ab4;TOOTHBRUSH;-90
2017/10/31 11:15:04.073;d895f89352efda14;WATER BOTTLE;-99
2017/10/31 11:15:09.265;b924c01610110ab4;TOOTHBRUSH;-90
2017/10/31 11:15:09.266;d895f89352efda14;WATER BOTTLE;-99
2017/10/31 11:15:14.538;768a0ca423a37319;LAUNDRY BASKET;-77
2017/10/31 11:15:14.540;8108b9e0bcd42be1;WARDROBE DOOR;-97
2017/10/31 11:15:14.541;b924c01610110ab4;TOOTHBRUSH;-100
2017/10/31 11:15:19.658;768a0ca423a37319;LAUNDRY BASKET;-77
2017/10/31 11:15:19.659;8108b9e0bcd42be1;WARDROBE DOOR;-97
2017/10/31 11:15:19.660;b924c01610110ab4;TOOTHBRUSH;-100
2017/10/31 11:15:24.930;768a0ca423a37319;LAUNDRY BASKET;-90
2017/10/31 11:15:24.931;8108b9e0bcd42be1;WARDROBE DOOR;-97
2017/10/31 11:15:30.172;768a0ca423a37319;LAUNDRY BASKET;-90
2017/10/31 11:15:30.172;8108b9e0bcd42be1;WARDROBE DOOR;-97
2017/10/31 11:15:35.340;b924c01610110ab4;TOOTHBRUSH;-73
2017/10/31 11:15:40.609;b924c01610110ab4;TOOTHBRUSH;-90
2017/10/31 11:15:40.610;b3a04300d937b129;BATHROOM TAP;-97
2017/10/31 11:15:46.041;b924c01610110ab4;TOOTHBRUSH;-90
2017/10/31 11:15:46.042;b3a04300d937b129;BATHROOM TAP;-97
2017/10/31 11:15:56.712;b924c01610110ab4;TOOTHBRUSH;-87
2017/10/31 11:15:56.713;b141ab754dad1e55;FRIDGE;-99
2017/10/31 11:16:02.043;b924c01610110ab4;TOOTHBRUSH;-69
2017/10/31 11:16:02.045;b141ab754dad1e55;FRIDGE;-99
2017/10/31 11:16:07.420;b924c01610110ab4;TOOTHBRUSH;-78
2017/10/31 11:16:12.685;b924c01610110ab4;TOOTHBRUSH;-78
2017/10/31 11:16:14.136;b924c01610110ab4;TOOTHBRUSH;-78
2017/10/31 11:16:31.522;b924c01610110ab4;TOOTHBRUSH;-90
2017/10/31 11:16:31.523;b3a04300d937b129;BATHROOM TAP;-93
2017/10/31 11:16:36.785;b924c01610110ab4;TOOTHBRUSH;-90
2017/10/31 11:16:36.786;b3a04300d937b129;BATHROOM TAP;-93
2017/10/31 11:16:36.787;fc0a68ebcdb1ab7c;PYJAMAS DRAWER;-102
2017/10/31 11:16:41.966;b3a04300d937b129;BATHROOM TAP;-95
2017/10/31 11:16:41.967;b924c01610110ab4;TOOTHBRUSH;-100
2017/10/31 11:16:41.967;fc0a68ebcdb1ab7c;PYJAMAS DRAWER;-102
2017/10/31 11:16:47.215;b3a04300d937b129;BATHROOM TAP;-89
2017/10/31 11:16:47.216;b924c01610110ab4;TOOTHBRUSH;-100
2017/10/31 11:16:52.467;b3a04300d937b129;BATHROOM TAP;-100
2017/10/31 11:16:57.611;b3a04300d937b129;BATHROOM TAP;-100
2017/10/31 11:17:02.914;b3a04300d937b129;BATHROOM TAP;-98
2017/10/31 11:17:08.170;b3a04300d937b129;BATHROOM TAP;-98
2017/10/31 11:17:13.342;768a0ca423a37319;LAUNDRY BASKET;-62
2017/10/31 11:17:18.776;b141ab754dad1e55;FRIDGE;-82
2017/10/31 11:17:18.789;768a0ca423a37319;LAUNDRY BASKET;-98
2017/10/31 11:17:24.076;b141ab754dad1e55;FRIDGE;-93
2017/10/31 11:17:24.076;d895f89352efda14;WATER BOTTLE;-96
2017/10/31 11:17:29.159;b141ab754dad1e55;FRIDGE;-93
2017/10/31 11:17:29.160;d895f89352efda14;WATER BOTTLE;-96
2017/10/31 11:17:34.546;06099f1be94516d9;FOOD CUPBOARD;-71
2017/10/31 11:17:34.546;d895f89352efda14;WATER BOTTLE;-95
2017/10/31 11:17:39.714;06099f1be94516d9;FOOD CUPBOARD;-62
2017/10/31 11:17:39.715;d895f89352efda14;WATER BOTTLE;-95
2017/10/31 11:17:44.931;06099f1be94516d9;FOOD CUPBOARD;-72
2017/10/31 11:17:44.933;b141ab754dad1e55;FRIDGE;-89
2017/10/31 11:17:50.196;06099f1be94516d9;FOOD CUPBOARD;-72
2017/10/31 11:17:50.197;b141ab754dad1e55;FRIDGE;-89
2017/10/31 11:17:55.422;06099f1be94516d9;FOOD CUPBOARD;-68
2017/10/31 11:17:55.422;b141ab754dad1e55;FRIDGE;-71
2017/10/31 11:18:00.563;06099f1be94516d9;FOOD CUPBOARD;-68
2017/10/31 11:18:00.563;b141ab754dad1e55;FRIDGE;-71
2017/10/31 11:18:05.969;b141ab754dad1e55;FRIDGE;-84
2017/10/31 11:18:11.155;768a0ca423a37319;LAUNDRY BASKET;-75
2017/10/31 11:18:11.156;b141ab754dad1e55;FRIDGE;-80
2017/10/31 11:18:16.375;768a0ca423a37319;LAUNDRY BASKET;-75
2017/10/31 11:18:16.377;06099f1be94516d9;FOOD CUPBOARD;-83
2017/10/31 11:18:16.382;b141ab754dad1e55;FRIDGE;-93
2017/10/31 11:18:21.785;06099f1be94516d9;FOOD CUPBOARD;-83
2017/10/31 11:18:21.785;b141ab754dad1e55;FRIDGE;-92
