TIMESTAMP;ID;OBJECT;RSSI
2017/11/20 17:06:17.134;ed5db2070ac93626;ENTRANCE DOOR;-86
2017/11/20 17:06:22.203;ed5db2070ac93626;ENTRANCE DOOR;-86
2017/11/20 17:06:44.319;ed5db2070ac93626;ENTRANCE DOOR;-62
2017/11/20 17:06:49.642;ed5db2070ac93626;ENTRANCE DOOR;-84
2017/11/20 17:06:54.790;ed5db2070ac93626;ENTRANCE DOOR;-84
2017/11/20 17:07:00.192;ed5db2070ac93626;ENTRANCE DOOR;-68
2017/11/20 17:07:05.445;ed5db2070ac93626;ENTRANCE DOOR;-86
2017/11/20 17:07:10.903;ed5db2070ac93626;ENTRANCE DOOR;-85
2017/11/20 17:07:16.105;ed5db2070ac93626;ENTRANCE DOOR;-85
2017/11/20 17:07:16.106;b141ab754dad1e55;FRIDGE;-99
2017/11/20 17:07:21.351;a909c2973133b421;POT DRAWER;-93
2017/11/20 17:07:26.405;a909c2973133b421;POT DRAWER;-93
2017/11/20 17:07:31.672;768a0ca423a37319;LAUNDRY BASKET;-98
2017/11/20 17:07:36.938;06099f1be94516d9;FOOD CUPBOARD;-95
2017/11/20 17:07:36.939;d895f89352efda14;WATER BOTTLE;-95
2017/11/20 17:07:36.940;768a0ca423a37319;LAUNDRY BASKET;-98
2017/11/20 17:07:42.362;b141ab754dad1e55;FRIDGE;-85
2017/11/20 17:07:42.363;06099f1be94516d9;FOOD CUPBOARD;-90
2017/11/20 17:07:42.455;d895f89352efda14;WATER BOTTLE;-96
2017/11/20 17:07:47.954;b141ab754dad1e55;FRIDGE;-81
2017/11/20 17:07:47.958;06099f1be94516d9;FOOD CUPBOARD;-87
2017/11/20 17:07:47.958;d895f89352efda14;WATER BOTTLE;-91
2017/11/20 17:07:47.959;768a0ca423a37319;LAUNDRY BASKET;-95
2017/11/20 17:07:47.997;6f9f4861f45eb83d;MEDICINE BOX;-97
2017/11/20 17:07:53.364;b141ab754dad1e55;FRIDGE;-69
2017/11/20 17:07:53.365;06099f1be94516d9;FOOD CUPBOARD;-87
2017/11/20 17:07:53.366;768a0ca423a37319;LAUNDRY BASKET;-95
2017/11/20 17:07:53.373;6f9f4861f45eb83d;MEDICINE BOX;-97
2017/11/20 17:07:53.373;d895f89352efda14;WATER BOTTLE;-99
2017/11/20 17:07:58.521;b141ab754dad1e55;FRIDGE;-69
2017/11/20 17:07:58.542;d895f89352efda14;WATER BOTTLE;-99
2017/11/20 17:08:03.897;b141ab754dad1e55;FRIDGE;-83
2017/11/20 17:08:09.214;06099f1be94516d9;FOOD CUPBOARD;-88
2017/11/20 17:08:09.217;b141ab754dad1e55;FRIDGE;-88
2017/11/20 17:08:14.357;a909c2973133b421;POT DRAWER;-77
2017/11/20 17:08:14.358;06099f1be94516d9;FOOD CUPBOARD;-88
2017/11/20 17:08:14.359;b141ab754dad1e55;FRIDGE;-88
2017/11/20 17:08:14.359;768a0ca423a37319;LAUNDRY BASKET;-93
2017/11/20 17:08:19.556;a909c2973133b421;POT DRAWER;-83
2017/11/20 17:08:19.556;b141ab754dad1e55;FRIDGE;-87
2017/11/20 17:08:19.565;768a0ca423a37319;LAUNDRY BASKET;-97
2017/11/20 17:08:24.752;a909c2973133b421;POT DRAWER;-85
2017/11/20 17:08:24.753;b141ab754dad1e55;FRIDGE;-89
2017/11/20 17:08:24.754;d895f89352efda14;WATER BOTTLE;-93
2017/11/20 17:08:24.754;768a0ca423a37319;LAUNDRY BASKET;-97
2017/11/20 17:08:29.875;a909c2973133b421;POT DRAWER;-85
2017/11/20 17:08:29.876;b141ab754dad1e55;FRIDGE;-89
2017/11/20 17:08:29.877;d895f89352efda14;WATER BOTTLE;-93
2017/11/20 17:08:36.173;d895f89352efda14;WATER BOTTLE;-95
2017/11/20 17:08:41.769;06099f1be94516d9;FOOD CUPBOARD;-84
2017/11/20 17:08:41.769;d895f89352efda14;WATER BOTTLE;-94
2017/11/20 17:08:41.770;b141ab754dad1e55;FRIDGE;-99
2017/11/20 17:08:41.771;768a0ca423a37319;LAUNDRY BASKET;-101
2017/11/20 17:08:46.937;06099f1be94516d9;FOOD CUPBOARD;-65
2017/11/20 17:08:46.938;d895f89352efda14;WATER BOTTLE;-94
