TIMESTAMP;DEVICE;CAPACITANCE
2017/11/20 17:07:56;01,09;2.00,0.00,-2.00,0.00,-1.00,-1.00,38.00,-1.00 
2017/11/20 17:07:56;01,09;2.00,-1.00,-1.00,0.00,0.00,-1.00,101.00,1.00 
2017/11/20 17:07:56;01,09;-2.00,-1.00,-2.00,1.00,9.00,3.00,54.00,0.00 
2017/11/20 17:07:57;01,08;0.00,0.00,0.00,-1.00,-2.00,-2.00,-1.00,8.00 
2017/11/20 17:07:57;01,09;-3.00,-1.00,-2.00,11.00,1.00,1.00,43.00,1.00 
2017/11/20 17:07:57;01,09;-2.00,-1.00,1.00,64.00,3.00,3.00,-108.00,9.00 
2017/11/20 17:07:57;01,08;12.00,0.00,0.00,-1.00,-2.00,-3.00,1.00,20.00 
2017/11/20 17:07:57;01,08;8.00,0.00,-1.00,-2.00,-1.00,-1.00,3.00,33.00 
2017/11/20 17:07:57;01,09;1.00,-1.00,0.00,33.00,10.00,17.00,-86.00,0.00 
2017/11/20 17:07:57;01,09;2.00,-1.00,0.00,48.00,0.00,-1.00,-74.00,-1.00 
2017/11/20 17:07:57;01,08;8.00,1.00,1.00,-1.00,-1.00,2.00,12.00,55.00 
2017/11/20 17:07:57;01,09;-1.00,-1.00,0.00,55.00,0.00,-1.00,-63.00,-1.00 
2017/11/20 17:07:57;01,09;-2.00,-1.00,-1.00,32.00,0.00,-1.00,-52.00,-1.00 
2017/11/20 17:07:57;01,08;8.00,2.00,14.00,9.00,1.00,1.00,9.00,43.00 
2017/11/20 17:07:58;01,08;4.00,18.00,25.00,20.00,4.00,4.00,21.00,78.00 
2017/11/20 17:07:58;01,08;-3.00,27.00,22.00,17.00,1.00,0.00,16.00,40.00 
2017/11/20 17:07:58;01,09;-3.00,-1.00,0.00,-79.00,0.00,-2.00,-27.00,1.00 
2017/11/20 17:07:58;01,08;7.00,27.00,18.00,15.00,1.00,0.00,12.00,17.00 
2017/11/20 17:07:58;01,09;-2.00,-2.00,0.00,-71.00,0.00,-2.00,-21.00,2.00 
2017/11/20 17:07:58;01,08;20.00,70.00,13.00,12.00,0.00,0.00,8.00,7.00 
2017/11/20 17:07:58;01,09;-4.00,-2.00,-1.00,-58.00,0.00,-2.00,-16.00,1.00 
2017/11/20 17:07:58;01,08;23.00,42.00,11.00,12.00,2.00,-1.00,7.00,4.00 
2017/11/20 17:07:58;01,09;-3.00,-1.00,-1.00,-46.00,0.00,-2.00,-11.00,0.00 
2017/11/20 17:07:58;01,09;-2.00,-1.00,-2.00,-36.00,0.00,-2.00,-8.00,-3.00 
2017/11/20 17:07:58;01,08;24.00,46.00,9.00,9.00,1.00,0.00,5.00,5.00 
2017/11/20 17:07:58;01,08;27.00,48.00,8.00,6.00,-1.00,0.00,3.00,6.00 
2017/11/20 17:07:58;01,09;-2.00,-1.00,0.00,-26.00,0.00,-2.00,-5.00,-3.00 
2017/11/20 17:07:58;01,08;35.00,85.00,19.00,-2.00,-7.00,-3.00,-5.00,0.00 
2017/11/20 17:07:58;01,08;52.00,124.00,-42.00,-3.00,-2.00,-5.00,-7.00,-2.00 
2017/11/20 17:07:59;01,08;83.00,60.00,-37.00,-3.00,-2.00,-4.00,-6.00,-2.00 
2017/11/20 17:07:59;01,08;10.00,-2.00,-24.00,-3.00,-3.00,-2.00,-4.00,0.00 
2017/11/20 17:07:59;01,08;49.00,64.00,-21.00,-3.00,-1.00,-2.00,-4.00,1.00 
2017/11/20 17:07:59;01,09;-3.00,-1.00,5.00,10.00,0.00,-1.00,3.00,-3.00 
2017/11/20 17:07:59;01,08;69.00,74.00,-18.00,-3.00,-2.00,-2.00,-3.00,1.00 
2017/11/20 17:07:59;01,09;-2.00,1.00,19.00,9.00,1.00,0.00,3.00,-2.00 
2017/11/20 17:07:59;01,08;51.00,54.00,-15.00,-3.00,-3.00,-2.00,-3.00,1.00 
2017/11/20 17:07:59;01,09;1.00,-4.00,-7.00,4.00,2.00,108.00,18.00,7.00 
2017/11/20 17:07:59;01,08;35.00,29.00,-12.00,-3.00,-3.00,-3.00,-3.00,1.00 
2017/11/20 17:07:59;01,09;2.00,-4.00,-5.00,4.00,2.00,44.00,17.00,8.00 
2017/11/20 17:08:00;01,08;41.00,34.00,-10.00,-3.00,-4.00,-3.00,-3.00,1.00 
2017/11/20 17:08:00;01,08;40.00,-43.00,-7.00,-3.00,-3.00,-3.00,-2.00,2.00 
2017/11/20 17:08:00;01,09;7.00,-1.00,0.00,9.00,6.00,57.00,26.00,20.00 
2017/11/20 17:08:00;01,08;-20.00,-53.00,-5.00,-3.00,-3.00,-3.00,-2.00,0.00 
2017/11/20 17:08:00;01,09;3.00,-1.00,1.00,24.00,6.00,25.00,23.00,17.00 
2017/11/20 17:08:00;01,08;1.00,-44.00,-4.00,-3.00,-3.00,-2.00,-2.00,0.00 
2017/11/20 17:08:00;01,09;2.00,-1.00,1.00,24.00,6.00,23.00,21.00,16.00 
2017/11/20 17:08:00;01,08;27.00,-39.00,-4.00,-3.00,-3.00,-3.00,-2.00,0.00 
2017/11/20 17:08:00;01,09;4.00,-1.00,1.00,24.00,6.00,26.00,20.00,16.00 
2017/11/20 17:08:00;01,08;36.00,-29.00,-3.00,-3.00,-3.00,-1.00,-2.00,0.00 
2017/11/20 17:08:00;01,08;37.00,-25.00,-3.00,-2.00,-3.00,-3.00,-2.00,0.00 
2017/11/20 17:08:01;01,08;36.00,-16.00,-2.00,-1.00,-2.00,-2.00,-1.00,-1.00 
2017/11/20 17:08:01;01,08;39.00,-10.00,-2.00,-1.00,-1.00,-2.00,-1.00,-1.00 
2017/11/20 17:08:01;01,08;38.00,-5.00,-1.00,-1.00,-1.00,-2.00,-1.00,-1.00 
2017/11/20 17:08:01;01,08;41.00,-2.00,-1.00,-1.00,-1.00,-1.00,0.00,-1.00 
2017/11/20 17:08:02;01,09;2.00,0.00,2.00,32.00,7.00,38.00,18.00,13.00 
2017/11/20 17:08:02;01,09;1.00,-2.00,1.00,34.00,9.00,37.00,18.00,11.00 
2017/11/20 17:08:02;01,08;40.00,2.00,1.00,-1.00,-2.00,-3.00,-1.00,1.00 
2017/11/20 17:08:03;01,09;-1.00,-1.00,0.00,35.00,7.00,35.00,16.00,9.00 
2017/11/20 17:08:05;01,08;24.00,3.00,0.00,0.00,-1.00,-1.00,0.00,0.00 
2017/11/20 17:08:05;01,08;41.00,2.00,-1.00,0.00,-1.00,-2.00,0.00,1.00 
2017/11/20 17:08:05;01,09;1.00,1.00,1.00,32.00,8.00,26.00,14.00,13.00 
2017/11/20 17:08:08;01,09;-5.00,-2.00,1.00,47.00,5.00,36.00,13.00,5.00 
2017/11/20 17:08:08;01,08;56.00,2.00,1.00,-1.00,-1.00,1.00,-1.00,1.00 
2017/11/20 17:08:08;01,09;-11.00,-2.00,1.00,61.00,6.00,37.00,6.00,-4.00 
2017/11/20 17:08:08;01,09;-7.00,-2.00,1.00,55.00,4.00,2.00,3.00,-3.00 
2017/11/20 17:08:08;01,09;-6.00,-2.00,0.00,56.00,0.00,-11.00,3.00,0.00 
2017/11/20 17:08:08;01,08;33.00,2.00,-1.00,-2.00,-1.00,1.00,0.00,-1.00 
2017/11/20 17:08:08;01,09;-5.00,-2.00,-1.00,43.00,2.00,4.00,6.00,3.00 
2017/11/20 17:08:08;01,09;-5.00,-2.00,0.00,44.00,4.00,21.00,12.00,9.00 
2017/11/20 17:08:08;01,09;-5.00,-2.00,-1.00,44.00,4.00,30.00,17.00,12.00 
2017/11/20 17:08:08;01,08;23.00,3.00,1.00,-2.00,-1.00,0.00,-1.00,-1.00 
2017/11/20 17:08:09;01,08;44.00,1.00,-1.00,-1.00,-1.00,1.00,-1.00,-1.00 
2017/11/20 17:08:09;01,09;-5.00,-2.00,-2.00,29.00,4.00,35.00,23.00,17.00 
2017/11/20 17:08:09;01,08;20.00,3.00,1.00,-1.00,-2.00,2.00,0.00,1.00 
2017/11/20 17:08:09;01,09;-5.00,-2.00,-1.00,4.00,6.00,45.00,28.00,21.00 
2017/11/20 17:08:09;01,08;6.00,6.00,1.00,-1.00,-2.00,1.00,0.00,-1.00 
2017/11/20 17:08:09;01,09;-4.00,-2.00,2.00,-6.00,7.00,59.00,40.00,29.00 
