TIMESTAMP;X;Y;Z
2017/10/31 16:26:57.285;-1.8036804;-3.3228455;-8.194046
2017/10/31 16:26:57.305;-1.7322693;-3.2026367;-8.2547455
2017/10/31 16:26:57.324;-1.7263184;-3.262146;-8.353531
2017/10/31 16:26:57.344;-1.5335083;-3.409729;-8.377335
2017/10/31 16:26:57.364;-1.4680481;-3.3680725;-8.403519
2017/10/31 16:26:57.383;-1.6739502;-3.4847107;-8.86174
2017/10/31 16:26:57.404;-1.7929688;-3.570404;-9.424698
2017/10/31 16:26:57.425;-1.6989441;-3.4763794;-9.555618
2017/10/31 16:26:57.443;-1.6584778;-3.2895203;-9.541336
2017/10/31 16:26:57.463;-2.160736;-2.9622192;-9.508011
2017/10/31 16:26:57.484;-2.4582825;-3.0014954;-9.293777
2017/10/31 16:26:57.504;-2.2511902;-3.1312256;-8.943863
2017/10/31 16:26:57.522;-2.2523804;-3.3145142;-8.866501
2017/10/31 16:26:57.543;-2.1904907;-3.4656677;-8.747482
2017/10/31 16:26:57.561;-2.0333862;-3.460907;-8.849838
2017/10/31 16:26:57.584;-1.9000854;-3.473999;-9.039078
2017/10/31 16:26:57.601;-1.7727356;-3.3764038;-8.971237
2017/10/31 16:26:57.624;-1.826294;-3.2954712;-9.090256
2017/10/31 16:26:57.641;-1.7870178;-3.0586243;-9.067642
2017/10/31 16:26:57.664;-1.7822571;-3.0431519;-9.194992
2017/10/31 16:26:57.680;-1.807251;-3.0193481;-9.143814
2017/10/31 16:26:57.703;-1.8155823;-2.9336548;-9.200943
2017/10/31 16:26:57.723;-1.8619995;-3.03125;-9.133102
2017/10/31 16:26:57.740;-1.9476929;-3.0491028;-9.056931
2017/10/31 16:26:57.763;-1.9072266;-3.1062317;-9.005753
2017/10/31 16:26:57.783;-1.8465271;-3.2859497;-9.192612
2017/10/31 16:26:57.799;-1.7632141;-3.326416;-9.009323
2017/10/31 16:26:57.823;-1.7763062;-3.4692383;-8.879593
2017/10/31 16:26:57.839;-1.8643799;-3.563263;-8.917679
2017/10/31 16:26:57.861;-1.8465271;-3.4406738;-8.826035
2017/10/31 16:26:57.881;-1.858429;-3.506134;-8.637985
2017/10/31 16:26:57.901;-1.8917542;-3.5906372;-8.622513
2017/10/31 16:26:57.921;-1.8381958;-3.4490051;-8.639175
2017/10/31 16:26:57.938;-1.8298645;-3.409729;-8.54277
2017/10/31 16:26:57.958;-1.8191528;-3.3026123;-8.714157
2017/10/31 16:26:57.978;-1.8239136;-3.3383179;-8.610611
2017/10/31 16:26:57.999;-1.8786621;-3.3180847;-8.718918
2017/10/31 16:26:58.017;-1.9560242;-3.2645264;-8.610611
2017/10/31 16:26:58.039;-1.9512634;-3.1228943;-8.696304
2017/10/31 16:26:58.059;-2.0595703;-3.2312012;-8.852219
2017/10/31 16:26:58.077;-2.0488586;-3.2645264;-8.751053
2017/10/31 16:26:58.098;-2.1369324;-3.2907104;-8.854599
2017/10/31 16:26:58.118;-2.1250305;-3.1907349;-8.824844
2017/10/31 16:26:58.138;-2.160736;-3.1585999;-8.877213
2017/10/31 16:26:58.157;-2.2083435;-3.2407227;-8.879593
2017/10/31 16:26:58.177;-2.0976562;-3.2133484;-8.918869
2017/10/31 16:26:58.196;-2.1202698;-3.2478638;-8.851028
2017/10/31 16:26:58.215;-2.1107483;-3.15979;-8.835556
2017/10/31 16:26:58.235;-2.0333862;-3.2073975;-8.831985
2017/10/31 16:26:58.255;-2.1071777;-3.2907104;-8.890305
2017/10/31 16:26:58.275;-2.0869446;-3.2276306;-8.828415
2017/10/31 16:26:58.294;-2.1119385;-3.3038025;-8.876022
2017/10/31 16:26:58.314;-2.1381226;-3.2740479;-8.79628
2017/10/31 16:26:58.334;-2.0917053;-3.3549805;-8.742722
2017/10/31 16:26:58.355;-2.1059875;-3.28833;-8.792709
2017/10/31 16:26:58.374;-2.0619507;-3.3038025;-8.721298
2017/10/31 16:26:58.398;-2.05719;-3.269287;-8.851028
2017/10/31 16:26:58.413;-2.019104;-3.2657166;-8.768906
2017/10/31 16:26:58.432;-2.0036316;-3.2919006;-8.811752
2017/10/31 16:26:58.454;-2.0488586;-3.235962;-8.887924
2017/10/31 16:26:58.472;-2.0048218;-3.2597656;-8.765335
2017/10/31 16:26:58.491;-2.0464783;-3.3145142;-8.814133
2017/10/31 16:26:58.511;-2.0845642;-3.172882;-8.909348
2017/10/31 16:26:58.531;-2.1107483;-3.2407227;-8.868881
2017/10/31 16:26:58.554;-2.0809937;-3.2633362;-8.849838
2017/10/31 16:26:58.570;-2.1047974;-3.2478638;-8.968857
2017/10/31 16:26:58.592;-2.038147;-3.2395325;-8.758194
2017/10/31 16:26:58.610;-2.0357666;-3.2276306;-8.829605
2017/10/31 16:26:58.630;-2.044098;-3.2502441;-8.728439
2017/10/31 16:26:58.650;-2.0905151;-3.2645264;-8.806992
2017/10/31 16:26:58.670;-2.0667114;-3.237152;-8.879593
2017/10/31 16:26:58.693;-2.0750427;-3.2716675;-8.885544
2017/10/31 16:26:58.709;-2.0917053;-3.2907104;-8.874832
2017/10/31 16:26:58.730;-1.9953003;-3.3216553;-8.901016
2017/10/31 16:26:58.749;-1.9346008;-3.3668823;-8.868881
2017/10/31 16:26:58.771;-1.9465027;-3.3466492;-8.836746
2017/10/31 16:26:58.788;-1.9726868;-3.2859497;-8.935532
2017/10/31 16:26:58.812;-1.973877;-3.2799988;-8.914108
2017/10/31 16:26:58.828;-2.0857544;-3.326416;-8.873642
2017/10/31 16:26:58.850;-2.0845642;-3.2799988;-8.910538
2017/10/31 16:26:58.869;-2.0333862;-3.2383423;-8.912918
2017/10/31 16:26:58.888;-2.0940857;-3.300232;-8.935532
2017/10/31 16:26:58.910;-2.1000366;-3.262146;-8.936722
2017/10/31 16:26:58.928;-2.0821838;-3.2954712;-8.930771
2017/10/31 16:26:58.948;-2.0333862;-3.1954956;-8.953384
2017/10/31 16:26:58.969;-2.0405273;-3.2442932;-8.903397
2017/10/31 16:26:58.988;-2.0536194;-3.1776428;-8.915298
2017/10/31 16:26:59.006;-2.0845642;-3.2538147;-8.840317
2017/10/31 16:26:59.027;-2.0988464;-3.2062073;-8.873642
2017/10/31 16:26:59.047;-2.0357666;-3.2407227;-8.874832
2017/10/31 16:26:59.066;-2.0536194;-3.2716675;-8.892685
2017/10/31 16:26:59.087;-2.0690918;-3.2835693;-8.92601
2017/10/31 16:26:59.109;-2.006012;-3.3418884;-8.905777
2017/10/31 16:26:59.125;-2.0524292;-3.3752136;-8.8450775
2017/10/31 16:26:59.144;-2.0226746;-3.403778;-8.837936
2017/10/31 16:26:59.164;-1.9833984;-3.4537659;-8.759384
2017/10/31 16:26:59.184;-2.0310059;-3.5156555;-8.826035
2017/10/31 16:26:59.205;-1.9774475;-3.5918274;-8.792709
2017/10/31 16:26:59.223;-1.9655457;-3.6072998;-8.9605255
2017/10/31 16:26:59.243;-2.019104;-3.646576;-8.978378
2017/10/31 16:26:59.262;-2.1059875;-3.6822815;-8.951004
2017/10/31 16:26:59.283;-2.115509;-3.6941833;-9.0117035
2017/10/31 16:26:59.303;-2.2142944;-3.7334595;-8.92363
2017/10/31 16:26:59.322;-2.3487854;-3.7227478;-8.980759
2017/10/31 16:26:59.344;-2.3511658;-3.5596924;-9.060501
2017/10/31 16:26:59.361;-2.4701843;-3.6192017;-9.080734
2017/10/31 16:26:59.381;-2.564209;-3.498993;-9.128342
2017/10/31 16:26:59.404;-2.5154114;-3.4954224;-9.096207
2017/10/31 16:26:59.421;-2.4975586;-3.538269;-9.033127
2017/10/31 16:26:59.440;-2.488037;-3.4537659;-8.915298
2017/10/31 16:26:59.463;-2.391632;-3.5811157;-8.802231
2017/10/31 16:26:59.480;-2.403534;-3.563263;-8.66893
2017/10/31 16:26:59.503;-2.3892517;-3.6941833;-8.577286
2017/10/31 16:26:59.519;-2.3166504;-3.7286987;-8.564194
2017/10/31 16:26:59.543;-2.3023682;-3.9429321;-8.458267
2017/10/31 16:26:59.560;-2.3428345;-3.9512634;-8.365433
2017/10/31 16:26:59.581;-2.3749695;-4.1190796;-8.493973
2017/10/31 16:26:59.603;-2.3940125;-4.217865;-8.408279
2017/10/31 16:26:59.621;-2.5285034;-4.283325;-8.344009
2017/10/31 16:26:59.641;-2.5808716;-4.308319;-8.298782
