TIMESTAMP;DEVICE;CAPACITANCE
2017/10/31 13:09:17 ;01,07;0.00,0.00,-2.00,1.00,-1.00,1.00,1.00,2.00
2017/10/31 13:09:17 ;01,07;-1.00,0.00,-1.00,-1.00,0.00,0.00,1.00,2.00
2017/10/31 13:09:17 ;01,07;-1.00,-1.00,-1.00,0.00,-1.00,1.00,2.00,3.00
2017/10/31 13:09:18 ;01,07;0.00,-2.00,0.00,-1.00,-2.00,-2.00,2.00,2.00
2017/10/31 13:09:32 ;01,06;-2.00,-1.00,-1.00,-2.00,-3.00,3.00,-1.00,0.00
2017/10/31 13:09:32 ;01,06;-2.00,0.00,0.00,-3.00,-2.00,0.00,-1.00,-1.00
2017/10/31 13:09:32 ;01,06;-3.00,0.00,0.00,-2.00,-1.00,0.00,-1.00,0.00
2017/10/31 13:09:33 ;01,06;-1.00,0.00,-2.00,-1.00,0.00,-1.00,0.00,-1.00
2017/10/31 13:09:36 ;01,09;1.00,0.00,-1.00,0.00,-2.00,-2.00,13.00,3.00
2017/10/31 13:09:36 ;01,09;4.00,0.00,-1.00,0.00,2.00,10.00,20.00,0.00
2017/10/31 13:09:36 ;01,09;0.00,0.00,-1.00,0.00,1.00,1.00,23.00,3.00
2017/10/31 13:09:36 ;01,09;-1.00,0.00,-1.00,0.00,-3.00,0.00,29.00,5.00
2017/10/31 13:09:36 ;01,08;11.00,2.00,-1.00,-2.00,0.00,-1.00,1.00,15.00
2017/10/31 13:09:36 ;01,08;38.00,16.00,0.00,-1.00,-1.00,2.00,2.00,17.00
2017/10/31 13:09:36 ;01,09;0.00,0.00,-1.00,0.00,-3.00,-1.00,27.00,10.00
2017/10/31 13:09:37 ;01,09;-3.00,0.00,-1.00,0.00,0.00,-1.00,14.00,0.00
2017/10/31 13:09:37 ;01,08;65.00,29.00,-1.00,-2.00,-1.00,1.00,2.00,24.00
2017/10/31 13:09:37 ;01,09;-3.00,-3.00,2.00,-1.00,48.00,-14.00,8.00,-1.00
2017/10/31 13:09:37 ;01,08;54.00,14.00,-1.00,-2.00,-1.00,3.00,13.00,66.00
2017/10/31 13:09:37 ;01,09;-2.00,1.00,-6.00,1.00,-3.00,-13.00,8.00,-1.00
2017/10/31 13:09:37 ;01,08;51.00,19.00,-1.00,1.00,12.00,30.00,4.00,-23.00
2017/10/31 13:09:37 ;01,08;50.00,18.00,-1.00,1.00,23.00,19.00,4.00,-16.00
2017/10/31 13:09:37 ;01,08;48.00,21.00,-1.00,11.00,30.00,18.00,4.00,-14.00
2017/10/31 13:09:37 ;01,09;-2.00,1.00,-2.00,-1.00,-2.00,-9.00,8.00,-1.00
2017/10/31 13:09:37 ;01,08;-9.00,58.00,3.00,16.00,51.00,25.00,5.00,-17.00
2017/10/31 13:09:37 ;01,08;-21.00,-59.00,7.00,19.00,63.00,33.00,8.00,-15.00
2017/10/31 13:09:37 ;01,08;-28.00,-46.00,1.00,17.00,51.00,22.00,8.00,-13.00
2017/10/31 13:09:38 ;01,08;-25.00,-41.00,-1.00,14.00,28.00,13.00,5.00,-12.00
2017/10/31 13:09:38 ;01,09;-1.00,1.00,1.00,49.00,0.00,-5.00,7.00,-1.00
2017/10/31 13:09:38 ;01,08;-13.00,-35.00,-1.00,12.00,24.00,7.00,4.00,-11.00
2017/10/31 13:09:38 ;01,08;-5.00,-29.00,-1.00,12.00,29.00,10.00,4.00,-10.00
2017/10/31 13:09:38 ;01,09;-1.00,1.00,1.00,48.00,-1.00,-3.00,6.00,-1.00
2017/10/31 13:09:38 ;01,08;2.00,-22.00,0.00,8.00,29.00,12.00,4.00,-8.00
2017/10/31 13:09:38 ;01,08;9.00,-18.00,0.00,5.00,18.00,15.00,5.00,-7.00
2017/10/31 13:09:38 ;01,09;1.00,1.00,3.00,64.00,0.00,-2.00,5.00,-1.00
2017/10/31 13:09:38 ;01,08;17.00,-13.00,2.00,3.00,8.00,21.00,6.00,-6.00
2017/10/31 13:09:38 ;01,08;44.00,1.00,3.00,-3.00,-10.00,3.00,7.00,1.00
2017/10/31 13:09:38 ;01,09;1.00,1.00,1.00,40.00,1.00,-1.00,4.00,-1.00
2017/10/31 13:09:38 ;01,08;54.00,-2.00,2.00,-3.00,-9.00,3.00,-1.00,27.00
2017/10/31 13:09:38 ;01,08;58.00,-1.00,2.00,-3.00,-8.00,3.00,-1.00,31.00
2017/10/31 13:09:39 ;01,09;0.00,1.00,2.00,50.00,-1.00,-1.00,3.00,-1.00
2017/10/31 13:09:39 ;01,09;-2.00,1.00,6.00,77.00,1.00,-1.00,3.00,-1.00
2017/10/31 13:09:39 ;01,08;37.00,0.00,2.00,-3.00,-6.00,3.00,-1.00,42.00
2017/10/31 13:09:39 ;01,09;-1.00,1.00,4.00,-5.00,0.00,-1.00,3.00,-1.00
2017/10/31 13:09:39 ;01,08;50.00,0.00,2.00,-3.00,-5.00,3.00,-1.00,49.00
2017/10/31 13:09:39 ;01,09;1.00,1.00,5.00,-20.00,2.00,-1.00,3.00,-1.00
2017/10/31 13:09:39 ;01,09;0.00,1.00,5.00,-18.00,25.00,1.00,3.00,-1.00
2017/10/31 13:09:39 ;01,09;0.00,1.00,10.00,-18.00,-19.00,36.00,3.00,-1.00
2017/10/31 13:09:39 ;01,08;59.00,1.00,1.00,-3.00,-4.00,3.00,-1.00,28.00
