TIMESTAMP;ID;OBJECT;RSSI
2017/11/15 13:11:36.981;06099f1be94516d9;FOOD CUPBOARD;-102
2017/11/15 13:11:42.159;06099f1be94516d9;FOOD CUPBOARD;-102
2017/11/15 13:11:47.414;ed5db2070ac93626;ENTRANCE DOOR;-92
2017/11/15 13:11:52.631;ed5db2070ac93626;ENTRANCE DOOR;-92
2017/11/15 13:11:57.795;ed5db2070ac93626;ENTRANCE DOOR;-89
2017/11/15 13:12:02.980;ed5db2070ac93626;ENTRANCE DOOR;-89
2017/11/15 13:12:08.239;ed5db2070ac93626;ENTRANCE DOOR;-71
2017/11/15 13:12:13.434;ed5db2070ac93626;ENTRANCE DOOR;-92
2017/11/15 13:12:18.636;ed5db2070ac93626;ENTRANCE DOOR;-92
2017/11/15 13:12:23.849;ed5db2070ac93626;ENTRANCE DOOR;-92
2017/11/15 13:12:29.017;d895f89352efda14;WATER BOTTLE;-89
2017/11/15 13:12:29.018;ed5db2070ac93626;ENTRANCE DOOR;-92
2017/11/15 13:12:29.018;a909c2973133b421;POT DRAWER;-94
2017/11/15 13:12:29.019;768a0ca423a37319;LAUNDRY BASKET;-96
2017/11/15 13:12:34.145;d895f89352efda14;WATER BOTTLE;-89
2017/11/15 13:12:34.145;a909c2973133b421;POT DRAWER;-94
2017/11/15 13:12:34.146;768a0ca423a37319;LAUNDRY BASKET;-96
2017/11/15 13:12:39.483;829ad3c09f1ee8be;GARBAGE CAN;-99
2017/11/15 13:12:44.644;768a0ca423a37319;LAUNDRY BASKET;-91
2017/11/15 13:12:44.646;829ad3c09f1ee8be;GARBAGE CAN;-99
2017/11/15 13:12:44.646;d895f89352efda14;WATER BOTTLE;-101
2017/11/15 13:12:44.647;6f9f4861f45eb83d;MEDICINE BOX;-103
2017/11/15 13:12:49.828;768a0ca423a37319;LAUNDRY BASKET;-91
2017/11/15 13:12:49.829;b924c01610110ab4;TOOTHBRUSH;-92
2017/11/15 13:12:49.829;b141ab754dad1e55;FRIDGE;-93
2017/11/15 13:12:49.830;06099f1be94516d9;FOOD CUPBOARD;-96
2017/11/15 13:12:49.831;d895f89352efda14;WATER BOTTLE;-101
2017/11/15 13:12:49.831;6f9f4861f45eb83d;MEDICINE BOX;-103
2017/11/15 13:12:55.014;b141ab754dad1e55;FRIDGE;-79
2017/11/15 13:12:55.018;06099f1be94516d9;FOOD CUPBOARD;-88
2017/11/15 13:12:55.018;768a0ca423a37319;LAUNDRY BASKET;-89
2017/11/15 13:12:55.019;d895f89352efda14;WATER BOTTLE;-91
2017/11/15 13:13:00.244;a909c2973133b421;POT DRAWER;-74
2017/11/15 13:13:00.245;b141ab754dad1e55;FRIDGE;-76
2017/11/15 13:13:00.246;06099f1be94516d9;FOOD CUPBOARD;-88
2017/11/15 13:13:00.246;d895f89352efda14;WATER BOTTLE;-91
2017/11/15 13:13:00.247;768a0ca423a37319;LAUNDRY BASKET;-93
2017/11/15 13:13:00.247;fc0a68ebcdb1ab7c;PYJAMAS DRAWER;-103
2017/11/15 13:13:05.541;a909c2973133b421;POT DRAWER;-74
2017/11/15 13:13:05.542;b141ab754dad1e55;FRIDGE;-76
2017/11/15 13:13:05.578;768a0ca423a37319;LAUNDRY BASKET;-93
2017/11/15 13:13:05.579;fc0a68ebcdb1ab7c;PYJAMAS DRAWER;-103
2017/11/15 13:13:10.914;b141ab754dad1e55;FRIDGE;-85
2017/11/15 13:13:10.915;a909c2973133b421;POT DRAWER;-95
2017/11/15 13:13:16.169;b141ab754dad1e55;FRIDGE;-83
2017/11/15 13:13:16.170;d895f89352efda14;WATER BOTTLE;-93
2017/11/15 13:13:21.479;06099f1be94516d9;FOOD CUPBOARD;-70
2017/11/15 13:13:21.479;b141ab754dad1e55;FRIDGE;-83
2017/11/15 13:13:21.484;d895f89352efda14;WATER BOTTLE;-93
2017/11/15 13:13:26.710;06099f1be94516d9;FOOD CUPBOARD;-84
2017/11/15 13:13:26.711;d895f89352efda14;WATER BOTTLE;-101
2017/11/15 13:13:32.003;06099f1be94516d9;FOOD CUPBOARD;-90
2017/11/15 13:13:32.003;b141ab754dad1e55;FRIDGE;-90
2017/11/15 13:13:32.004;d895f89352efda14;WATER BOTTLE;-101
2017/11/15 13:13:37.065;06099f1be94516d9;FOOD CUPBOARD;-90
2017/11/15 13:13:37.065;b141ab754dad1e55;FRIDGE;-90
2017/11/15 13:13:42.278;b141ab754dad1e55;FRIDGE;-77
2017/11/15 13:13:42.279;06099f1be94516d9;FOOD CUPBOARD;-92
2017/11/15 13:13:42.279;768a0ca423a37319;LAUNDRY BASKET;-100
2017/11/15 13:13:47.523;b141ab754dad1e55;FRIDGE;-77
2017/11/15 13:13:47.525;6f9f4861f45eb83d;MEDICINE BOX;-81
2017/11/15 13:13:47.525;d895f89352efda14;WATER BOTTLE;-91
2017/11/15 13:13:47.526;768a0ca423a37319;LAUNDRY BASKET;-93
2017/11/15 13:13:47.531;06099f1be94516d9;FOOD CUPBOARD;-94
2017/11/15 13:13:52.755;b141ab754dad1e55;FRIDGE;-89
2017/11/15 13:13:52.756;d895f89352efda14;WATER BOTTLE;-91
2017/11/15 13:13:52.757;768a0ca423a37319;LAUNDRY BASKET;-93
2017/11/15 13:13:52.757;6f9f4861f45eb83d;MEDICINE BOX;-95
2017/11/15 13:13:52.758;06099f1be94516d9;FOOD CUPBOARD;-99
2017/11/15 13:13:57.891;d895f89352efda14;WATER BOTTLE;-89
2017/11/15 13:13:57.891;b141ab754dad1e55;FRIDGE;-92
2017/11/15 13:13:57.892;6f9f4861f45eb83d;MEDICINE BOX;-95
2017/11/15 13:14:03.092;b141ab754dad1e55;FRIDGE;-87
2017/11/15 13:14:03.092;d895f89352efda14;WATER BOTTLE;-89
2017/11/15 13:14:03.099;a909c2973133b421;POT DRAWER;-99
2017/11/15 13:14:08.325;b141ab754dad1e55;FRIDGE;-87
2017/11/15 13:14:08.328;a909c2973133b421;POT DRAWER;-99
2017/11/15 13:14:13.728;b141ab754dad1e55;FRIDGE;-79
2017/11/15 13:14:13.733;d895f89352efda14;WATER BOTTLE;-89
2017/11/15 13:14:13.734;06099f1be94516d9;FOOD CUPBOARD;-95
2017/11/15 13:14:18.942;b141ab754dad1e55;FRIDGE;-82
2017/11/15 13:14:18.942;06099f1be94516d9;FOOD CUPBOARD;-95
2017/11/15 13:14:18.949;d895f89352efda14;WATER BOTTLE;-101
2017/11/15 13:14:24.098;b141ab754dad1e55;FRIDGE;-70
2017/11/15 13:14:24.099;d895f89352efda14;WATER BOTTLE;-84
